P
8.51820424020424
8.235333333333333
7.488963619713618
7.109253968253969
7.874592490842491
7.323392857142858
6.402150793650793
8.454179505135388
8.3535
4.710984126984127
5.63
5.852190476190476
7.699
7.507166666666666
7.261274622908909
7.488963619713618
7.840248078684176
5.25
8.872428571428573
5.376666666666668
6.605357142857142
7.189095238095239
4.65
9.998960317460316
6.4780543638321255
10.972452380952381
7.685848124098126
9.694515373515374
8.89
9.211619047619049
9.211619047619049
8.02
5.23
8.963333333333333
9.143238095238097
8.280275162607916
7.051285714285712
7.166666666666668
6.559833333333334
6.879166666666666
7.295215367965366
7.367107142857143
3.9924007936507935
8.252392135642134
5.6091145495801085
5.62783462117518
5.474583333333333
7.16461507936508
7.959013302128392
5.796333333333333
7.509958652458655
8.767678571428569
8.766000000000002
7.0687976190476185
7.63
6.4780543638321255
4.596666666666667
7.103642857142858
8.073304112554112
6.5825
7.41618376068376
5.73
5.284882645132646
7.484069050230813
7.888333333333334
7.234547619047619
7.190559163059164
7.637998174233945
7.957357142857145
8.384277777777777
8.51820424020424
5.401666666666666
7.744954725829729
7.826666666666666
7.738136696636698
7.389499999999999
8.052198912198913
7.226497039724981
7.93873443223443
7.333967000491771
8.085880952380954
6.816666666666667
5.8205435789700495
5.733335497835498
7.798666666666667
7.959013302128392
6.937567390315519
6.962161394161395
7.64802200577201
7.976402236652239
9.085440476190477
5.463999999999999
6.113333333333333
7.4035
7.013
11.514452380952385
6.296172355422354
6.555059523809523
6.773400793650792
5.284882645132646
6.799226190476193
6.051666666666668
6.753333333333333
7.901753357753357
7.051285714285712
6.284819264069264
5.860547213622291
7.815
7.702000000000001
6.717333333333333
6.96037257123308
6.312138278388279
7.163347763347763
9.033515873015876
8.250690476190476
8.632503968253967
6.932380952380953
7.463729978354978
6.141166666666667
6.652142857142857
7.901753357753357
6.2575
8.041333333333334
8.632503968253967
8.56154761904762
6.048996101121097
8.249846681096681
8.252392135642134
8.68261294261294
6.012886254096782
6.26
5.652380952380952
6.296666666666668
4.534416666666667
7.901753357753357
6.808285714285714
7.216666666666666
7.248626984126986
8.8094444999445
7.932301587301587
6.53
6.86390293040293
8.081261904761904
6.3623095238095235
8.51820424020424
7.907859584859585
7.622679452126823
7.989447330447333
6.5826192973692965
6.96037257123308
6.43
7.485666666666667
8.099
6.946666666666666
6.988333333333333
4.156499999999999
6.711178571428572
9.245773809523813
8.18384523809524
5.803999999999999
7.663333333333334
7.425970723720721
6.039552920763448
7.761088744588744
6.74956746031746
8.06972619047619
6.38
6.5056666666666665
7.360833333333334
5.606761904761905
6.0525
7.734666666666667
6.96037257123308
6.471511904761904
6.663833333333331
4.903158263305322
7.913649350649352
7.484069050230813
8.15144841269841
6.507067599067599
6.9726388888888895
8.176333333333332
6.994110644257703
6.501166666666666
6.912707516339868
10.683
8.085880952380954
8.566588827838828
7.495178571428571
6.129214202464202
8.523333333333333
7.513880952380951
8.545
9.470443614718613
7.33
6.2525
6.730023809523809
7.530833333333334
8.553333333333333
7.2489280441780455
6.992928932178932
5.980255952380952
7.115137143901852
6.732
6.6734960317460335
8.053309523809524
6.774166666666668
8.454204184704185
6.86390293040293
7.479500000000001
6.106801587301587
6.608333333333333
8.582142857142857
6.086666666666666
7.261274622908909
7.636082251082248
6.092333333333332
7.699306138306135
5.104579365079366
7.143333333333333
6.663267288267288
7.9383333333333335
7.671039356068766
7.874592490842491
5.903833333333333
7.104166666666666
6.4780543638321255
6.413795510861686
7.622679452126823
6.8598333333333334
6.6168003663003665
7.345249999999998
6.446190476190476
7.333967000491771
6.073999999999999
6.680888888888888
8.052198912198913
6.199119047619047
5.430731502669718
7.436607142857144
9.23171113445378
5.234
11.492579365079363
6.992666666666667
7.976402236652239
5.772476190476189
6.674584748584749
7.262279818773339
7.776666666666667
7.262279818773339
7.18
8.282106156914978
7.744954725829729
7.313863636363636
6.397999303931446
5.13
8.091190476190476
9.694515373515374
8.079304168054165
7.8720277777777765
8.68261294261294
6.252488095238094
6.458333333333334
7.903459484959484
11.74290476190476
6.901095238095237
8.59655411255411
8.422061799311798
8.00478354978355
7.474230158730158
5.77254761904762
8.915523809523808
7.840248078684176
9.202499999999999
9.877988095238097
7.1698076923076925
6.561620712620711
7.16461507936508
9.066833333333333
7.97
9.013485486735487
8.00478354978355
8.862250000000003
6.773400793650792
5.984736929736931
8.68261294261294
6.681785714285715
7.581833333333334
9.732000000000001
6.569500000000001
7.311571428571431
9.2455
6.303333333333334
8.12765526140526
8.51820424020424
8.945903846153845
8.454204184704185
5.3210000000000015
9.245773809523813
8.936
9.23633333333333
6.847857142857143
8.862250000000003
7.07420600101055
6.962161394161395
5.863333333333333
7.996666666666666
5.7825
8.11
8.633103174603178
7.020605755355756
7.043515504056339
8.120885829856418
5.6091145495801085
8.856530303030304
6.309750000000003
7.358358863358859
5.860547213622291
5.030166666666666
6.031801115551116
7.420857142857144
5.989660894660895
7.874592490842491
7.921214285714284
7.410416666666667
6.3969999999999985
7.001616883116883
5.318031746031745
6.937567390315519
7.102333333333333
7.972333694083694
6.6734960317460335
6.5826192973692965
5.035
8.087738095238095
7.042000000000001
7.367107142857143
5.853333333333333
7.3890173992673995
5.23
8.639300865800868
8.68261294261294
9.136666666666667
7.340357142857142
7.9525
7.644650241914946
7.343809523809524
7.740833333333335
5.77625
7.122333333333334
5.673333333333333
6.296172355422354
6.0760000000000005
6.989000000000001
7.367107142857143
4.2285
7.840248078684176
6.9165754433475
5.858404761904763
7.273309523809523
8.335833333333333
7.590142857142858
8.455003968253967
6.7549285714285725
7.545880952380953
4.58354761904762
5.657422077922079
6.026333333333334
9.013485486735487
8.8094444999445
7.1205606060606055
7.691071428571429
6.3806666666666665
8.224166666666667
6.383611111111111
6.503333333333333
8.12765526140526
7.232731486413527
7.302833333333334
9.196666666666665
8.454204184704185
5.845333333333333
8.384277777777777
6.4780543638321255
8.27
7.615999999999999
5.614166666666668
8.353000000000002
8.252392135642134
9.211619047619049
8.249333333333334
7.67318253968254
6.0525
6.190833333333333
6.875333333333334
3.866
6.958333333333332
9.143238095238097
5.903833333333333
9.764999999999999
7.653992063492064
5.465464285714286
8.3375
5.803999999999999
5.890833333333334
7.284
7.0559065656565645
6.701935758685758
6.589000000000001
7.276666666666667
7.699306138306135
9.84
5.508333333333333
7.637998174233945
7.324
7.699306138306135
6.937567390315519
6.837374098124099
7.594210317460318
4.181
8.490968392718393
7.913649350649352
5.3133333333333335
6.739497660835897
6.154166666666668
7.644650241914946
5.68
8.935333333333332
3.8819999999999997
8.700333333333335
7.4642857142857135
8.2525
8.866567460317459
6.216339662229754
5.5674935064935065
7.627952380952381
6.856552669552671
6.4780543638321255
5.764999999999999
6.8345
7.509958652458655
6.843500000000001
8.00395238095238
8.55367857142857
9.013485486735487
8.315
7.649500000000001
7.522
8.12551984126984
7.403928571428571
6.937567390315519
7.523455686805455
6.1191666666666675
6.6819999999999995
6.204632034632034
10.594876984126984
7.840248078684176
7.436607142857144
4.756666666666667
7.876666666666669
6.65157142857143
9.320833333333333
7.097261904761904
7.644650241914946
7.444161075036075
8.335833333333333
6.315250000000001
5.3210000000000015
7.5274166666666655
7.406936507936507
9.764999999999999
6.655
6.824802808302808
8.312404462324745
8.12551984126984
7.396096623964268
6.030416666666667
6.397999303931446
6.956666666666666
7.8
5.276768834966203
6.839833333333334
10.635357142857142
8.05
5.779714285714286
7.355563492063494
6.732
9.106333333333334
6.561079365079363
8.851103174603175
9.573322372072372
8.426666666666666
7.261274622908909
8.00478354978355
6.227499999999999
6.920916666666666
8.229186507936504
5.994462692484674
4.536578588078589
6.041666666666666
6.8385
8.055
6.538
7.431833333333333
8.633103174603178
7.933333333333334
6.700388888888888
6.122166666666666
7.58967672093988
7.528313492063494
5.5425
6.985
8.670460784313724
6.086361111111111
6.828333333333332
7.341780303030304
6.5302031995781995
6.783323093573091
6.516169382217372
9.44
8.459
5.892976190476191
8.70219264069264
6.832132478632481
7.333967000491771
9.23171113445378
6.992928932178932
7.261274622908909
6.663267288267288
8.336760323010322
7.905045177045176
7.488963619713618
7.256666666666666
9.26
7.246642857142857
5.331246031746032
9.129809523809527
6.34554761904762
5.827142857142857
7.048583333333333
4.812146031746032
8.18384523809524
6.799226190476193
9.313373015873015
4.538392857142856
8.615
7.829190476190478
7.360333333333334
5.860547213622291
8.460507936507936
5.7922142857142855
6.86
7.543736374736374
6.252488095238094
8.629738095238096
5.963333333333333
7.289719398549505
6.584166666666667
8.045166666666667
7.3
7.349166666666667
7.582362914862914
5.785833333333334
5.816476190476189
6.927845238095237
8.666500000000001
8.080982605328966
8.249846681096681
7.232731486413527
7.738096320346321
8.135301587301587
7.622679452126823
7.889842712842713
8.098690476190477
6.197333333333334
9.381166666666667
6.060845238095238
5.329258241758242
7.380376984126984
7.2241282051282045
6.22433263305322
7.699306138306135
5.329258241758242
8.265178571428573
5.528333333333332
9.25406277056277
7.738136696636698
7.624583333333333
6.3398452380952355
6.856552669552671
6.234515151515152
7.712916666666667
5.953750000000001
7.793142857142859
9.58
6.663267288267288
7.378787388582465
6.981166666666667
7.627086663336663
8.20913492063492
6.466489538239539
5.901412698412698
8.069632043609984
6.629055006397111
7.67318253968254
8.454204184704185
6.937567390315519
9.441222222222223
7.450619047619049
8.455003968253967
6.981166666666667
7.277333333333334
4.961666666666666
7.115137143901852
7.4035
7.678801282051283
6.648182969807968
7.907859584859585
8.938126984126983
6.78
7.422959595959596
7.358358863358859
5.5674935064935065
7.378787388582465
5.482642857142857
8.068762321012318
7.251312215562212
6.651023809523808
6.561255769514284
5.802146825396827
6.558833333333333
7.874296536796537
7.301190476190477
6.947928571428572
7.048500000000001
8.490968392718393
7.020605755355756
6.602812568537413
9.882880952380951
8.349678571428571
6.216339662229754
8.47088888888889
7.932301587301587
7.233166666666667
4.990222222222222
7.821666666666667
5.29318253968254
9.313373015873015
9.313373015873015
7.122833333333333
9.313373015873015
10.675
5.901412698412698
9.573796536796536
6.875166666666667
5.803999999999999
6.98
6.397999303931446
7.849337301587305
6.885897546897549
6.736666666666667
6.637095238095238
6.4780543638321255
7.425970723720721
5.537520562770562
9.365
5.684166666666667
7.648333333333333
7.484069050230813
8.70219264069264
7.313863636363636
7.007722222222222
7.959013302128392
8.191796198899143
6.245
6.216339662229754
8.219284271284272
8.469666666666665
5.764999999999999
6.71
8.544598484848484
9.192523809523811
10.17
7.7348333333333334
5.296117521367521
3.271333333333333
8.459833333333334
7.367107142857143
6.4510000000000005
5.948250000000001
7.678080808080811
5.894464285714288
7.882165334665335
7.232731486413527
7.6175
5.863333333333333
6.158650793650793
7.251666666666666
6.778156315906316
7.0559065656565645
6.651880952380952
8.168188533688534
7.197119047619047
5.860547213622291
8.402666666666665
7.109666666666666
8.37
5.407666666666667
6.63
7.289719398549505
8.638136030636028
7.455380952380952
5.377837606837606
4.634073232323231
5.5888333333333335
7.401595238095237
5.8375
6.7633809523809525
5.896666666666667
7.543736374736374
10.328
4.634073232323231
6.7443672561099035
7.333967000491771
9.129809523809527
5.479952380952381
7.551904761904762
6.22865873015873
4.633333333333333
7.043515504056339
9.235833333333332
7.818833333333333
7.0559065656565645
5.9463333333333335
7.346151353548412
6.607619047619048
7.840248078684176
6.623333333333334
6.4780543638321255
8.751809523809522
6.397999303931446
7.468214285714286
7.345047619047617
9.761333333333335
10.241952380952382
8.945903846153845
7.14
8.336760323010322
7.115137143901852
5.860547213622291
6.0975
6.920916666666666
7.797999999999999
9.765833333333333
6.4780543638321255
9.470443614718613
8.132502886002886
7.129666666666668
6.799226190476193
6.762714285714286
7.261274622908909
6.6168003663003665
8.849376984126986
6.035250000000001
5.38752380952381
5.904868686868685
9.052166666666666
7.87
9.28011904761905
7.232731486413527
6.839555555555555
6.562126984126985
5.754833333333332
7.282214285714287
6.838374444432417
6.853869047619047
6.73
6.69
8.229186507936504
7.251312215562212
7.484069050230813
7.358358863358859
8.191796198899143
7.912499999999999
7.355238372738373
9.83804761904762
6.682662698412701
8.09172619047619
11.274940476190476
6.574928571428573
5.350190476190476
6.992928932178932
9.291416666666667
7.9
7.6375
7.738136696636698
6.418000000000001
6.648182969807968
8.485166666666665
7.911000000000001
7.484
7.263400793650794
6.66
7.168333333333335
6.871071428571429
8.763524031524032
7.362214285714285
6.775333333333333
10.516666666666667
8.544598484848484
6.937567390315519
8.779571428571428
7.262279818773339
6.2803571428571425
6.8345
9.05915476190476
6.406666666666667
7.671039356068766
4.903158263305322
6.155
8.224980410112764
9.366666666666667
9.131833333333333
6.8020000000000005
6.870488095238095
7.212443709068709
5.806404761904763
6.96037257123308
6.597257936507935
9.188333333333334
6.961
6.168083333333333
6.711178571428572
8.079304168054165
7.697833333333334
8.454179505135388
6.7386388888888895
6.385142857142857
10.5492022977023
7.4672222222222215
6.700027056277053
6.7633809523809525
7.093333333333334
6.96037257123308
7.840248078684176
7.781777777777778
5.3210000000000015
7.3066666666666675
7.543736374736374
10.241952380952382
8.765
7.229509965524673
7.972333694083694
7.232731486413527
6.3925
5.6091145495801085
6.663267288267288
8.31430916305916
6.3969999999999985
5.961666666666666
6.580277777777778
6.413795510861686
7.488963619713618
5.904868686868685
10.506666666666666
7.303389610389611
5.528766594516594
8.18
6.119690476190478
6.598345238095237
6.662166666666667
9.367333333333333
7.806212842712842
6.057333333333333
8.000666666666666
5.386666666666668
5.390238095238094
6.717333333333333
6.4780543638321255
7.020605755355756
7.091440476190476
5.255714285714285
8.055761904761903
6.561620712620711
9.764999999999999
8.073304112554112
7.543736374736374
7.894210317460318
7.09
6.766732326398418
7.398333333333333
6.3806666666666665
6.318595238095238
8.241059523809524
7.934833333333334
9.764999999999999
5.803333333333333
7.797999999999999
6.4780543638321255
5.104579365079366
6.455448412698414
9.033515873015876
4.898261904761904
5.746395743145744
8.085880952380954
8.1745
7.167333333333334
8.219284271284272
8.120885829856418
6.4775
7.889842712842713
7.196484126984128
6.9165754433475
7.849666666666667
6.89835137085137
7.167619047619047
6.655416666666667
7.912833333333333
6.856552669552671
7.654430264230321
6.924214285714283
9.245773809523813
6.050680501687858
9.948398268398268
8.455003968253967
7.906666666666665
7.543736374736374
7.699306138306135
6.700027056277053
7.637998174233945
6.406666666666667
8.652144549894551
6.753142857142857
6.832132478632481
8.701214285714284
8.856530303030304
6.985666666666666
7.740833333333335
6.937567390315519
6.738571428571429
4.85
7.483432539682538
8.146944444444445
6.477607142857142
6.29
6.4223333333333334
7.925939393939395
7.616666666666667
7.543736374736374
7.311999278499279
5.905
5.641809523809524
6.078666666666667
7.662857142857142
8.165
6.516169382217372
8.384277777777777
6.590166666666667
8.490968392718393
8.02
7.324
7.891000000000002
6.426750000000001
7.488963619713618
7.662857142857142
7.957357142857145
7.965682539682539
9.470443614718613
6.875500000000001
4.8915476190476195
7.158892857142857
7.493166666666667
5.910166666666666
7.605722222222222
8.8035
8.440380952380952
4.882555555555556
8.83506349206349
5.155714285714286
4.861000000000001
8.312404462324745
7.704688066835127
7.410666666666666
5.366666666666666
7.991833333333334
6.885897546897549
6.766732326398418
8.229186507936504
7.232731486413527
8.709833333333334
4.58354761904762
6.531361111111112
7.4175
5.709380952380953
6.818797619047618
7.226
7.396096623964268
7.251312215562212
6.199119047619047
7.232731486413527
