C,Q,B,M,G,H,S,F,P,L
3.0291136129306397,3.770623428496173,2.7350613531144727,9.321659052645142,2.7282069629854315,4.420822191600851,3.0843794540159206,1.6755614179484026,7.552063117768757,0.4812287297065342
2.512453101260191,3.9232438422582594,4.003066370120507,8.635369737635166,3.282131733736936,3.1520720287334147,2.8079977316531726,3.1623484997365234,7.972083948863367,0.4983373425900104
3.021808023535602,3.9911772408794275,3.2599861347826073,10.357293024077512,3.015036441779552,5.299460053790827,3.483366282122166,1.8682834477590584,7.560619712174499,0.8542696806721582
2.5665074338221068,4.5397843644110925,3.6724313818646537,9.732483541340885,3.5238463290768767,3.771518680882254,3.040508947330207,3.846053185336142,7.346570125955029,0.6105860763304305
4.376671443209838,5.263044284429505,5.018518244388448,12.755891270248087,4.778501656804009,7.638481374201035,5.273960070909314,2.630785395444678,7.995825816563062,1.605036341684891
2.254972222222222,6.613444444444447,8.439,17.962750000000007,7.076555555555554,5.494472222222223,3.579916666666666,4.680583333333334,8.321194444444442,2.5499999999999994
3.216602193876211,3.843143339524138,3.0866300521256766,10.526121429136062,3.7901519795278835,4.974586589902973,3.1943976964282563,2.2771742686853775,7.683084558034095,1.206910497814808
4.005327436452438,4.121860250860251,5.3989217310467295,18.275095779220784,5.586986055611055,7.3103762903762926,4.995223082473082,3.164978216228217,7.031619200244201,3.052735875235876
3.252,7.215000000000001,3.8184285714285715,12.423714285714286,5.238571428571429,8.123142857142858,5.183714285714286,2.5824285714285717,8.904428571428571,3.476714285714286
3.144195040606677,4.371206065701701,3.311788926909204,10.77937855781748,3.635982049365167,5.353683018031615,3.602675579296575,1.7663324764067372,7.511650962576706,1.1104117812064318
2.6268451173366465,4.539329040130692,4.345081339800058,10.180618800936688,3.913650445279279,3.636557575662107,3.5387537499702613,3.772889300435773,7.283656291923531,1.2287512909419411
3.8025438234440516,4.52251270180917,3.801768037904763,10.719547627483315,3.931837419416449,6.622543330428756,4.104282875224144,2.514920965818115,7.012395874438008,2.091595795830779
4.944731526030544,6.772117322418674,6.597413689657975,21.280627505235532,6.548790644180997,8.535331928927597,6.075750482527557,2.793168465876143,6.505250208939075,3.648987746347371
2.9620222974222874,4.649401234961798,4.843531486610627,10.668707146753285,4.235929446534937,3.8086709666041947,3.514644997199024,3.8594310454680656,7.527373845265268,0.9782318234461688
2.4924999999999997,3.47,4.068333333333333,7.618333333333334,3.5175,2.900833333333333,3.9733333333333336,2.4308333333333336,8.379166666666668,0.6733333333333335
3.3954165727768744,4.0632208711497,3.2705598214804548,10.945417160553605,3.575831396394344,5.760401261463288,4.104506601285805,1.8336470503043316,6.905756939738463,1.5189716194294962
3.3954165727768744,4.0632208711497,3.2705598214804548,10.945417160553605,3.575831396394344,5.760401261463288,4.104506601285805,1.8336470503043316,6.905756939738463,1.5189716194294962
2.42,6.6085,5.325,13.700333333333333,4.937333333333333,3.8815,3.4976666666666665,4.33,5.639166666666667,3.620333333333333
4.1418727938727935,4.47333782883783,1.445163086913087,10.218292124542124,2.0862697302697306,3.45370288045288,1.5663012820512818,1.592842574092574,7.5315522810522815,0.28632425907425907
4.529831066809006,7.53657754337166,8.697896924970456,20.001000624375628,8.708884004884007,5.96040057736381,5.597287873890813,5.981056421519655,5.347693047148928,3.9632077391562706
2.683188716274622,3.8030605845645624,2.953245890760458,8.774049602602634,2.619756759019061,3.7118656363882145,2.715684095348324,1.8883838666372355,7.8876508959567495,0.4465111727012726
2.6708306039918006,3.9029986149091696,2.265140460361306,9.29848574333235,2.481730204957232,4.671631762336815,2.846592680338895,1.7203426827528687,7.48733336147725,0.6683795359899197
3.1659678129075832,4.613665378736768,4.843827718712961,12.273851278318741,4.690556509995787,4.306605808716956,3.6635818642553293,4.0307961041494,7.494668119595252,1.630734570972999
4.091721571806748,5.794730405758807,6.576530341616948,12.475027011946198,5.015662982773347,4.520888346133634,5.173495210273672,3.992623228337507,7.345251654030859,2.0533688412984974
2.914101739249034,4.115421931882945,4.778306629102142,13.538302430391044,5.062468583895058,4.017952773640138,3.59971360127546,4.204984298110949,6.363345117723803,2.696164158546357
3.340243717840987,4.662517296106493,5.983222118512206,11.264937457619496,4.358533733167861,3.8886419990824184,4.115569505196088,4.421127281850975,7.557324189089145,1.701886098822032
2.547669400840207,4.135582120506473,4.254204516502541,8.860317863989941,3.3364974876730535,3.5631839504171783,3.362158298675816,3.0994744019989913,7.821823847273586,1.0427605797014479
2.867941722336019,3.8055750708586014,2.8235427423077857,9.395941430659995,2.942882525586672,4.476972453077489,2.961289723730068,1.9206053361910589,7.288737192806415,0.7529430470046298
4.029226397762909,5.95394461139056,5.928671603576168,14.49043710569636,5.399584872721332,8.085800938317888,5.544895592129409,2.9315438853383013,7.305396201338487,2.3956843829217624
3.3125799545682253,3.988492061747678,3.0020969434191436,10.568701543697982,3.19843910202676,4.8410285545602525,3.2842696964248175,1.8690919292389105,7.7567741946846915,0.6301667174533044
2.443666650412713,4.290571684954187,3.992229090613843,9.070183163520257,3.5608614134284595,3.541892714304006,3.1648500783033695,3.4264367947046255,7.5219575987613965,0.6232351101254398
2.282197509361983,4.0706231321568005,3.138120431426159,11.573273678119271,2.998658629854837,3.0989907347983974,2.841113977010262,4.198843562826923,8.251910627427272,0.7107923525562847
3.4369829176507722,4.9993720853831265,5.49451558881773,12.232321027750078,5.123206529174747,4.80365282164585,4.845134646889546,4.946677537359687,6.258291706699271,2.68290794879912
3.8687122736448396,4.431902548154432,3.4066843068228105,11.669048804909885,4.219415351486592,6.065541016596294,3.956711046993223,1.9557259536199987,7.02478205695638,1.737239972155558
2.561768275891307,4.2423036938163365,3.9612524034052883,9.619818622425623,3.4168783547920833,3.534360297315207,3.14158416749266,3.6153640126185267,6.852458535882221,0.483105199179657
2.0576190476190477,2.7960238095238092,3.702714285714286,8.306000000000001,2.2268333333333334,2.33252380952381,2.4834761904761904,3.2268333333333334,5.97202380952381,0.8335000000000001
2.7480886472848947,4.573967377418634,4.581100131018636,10.479549869704618,4.254296310166742,3.3300543763829853,3.3841848568692825,3.7148014945761263,7.304119560729107,1.0453373878750238
3.181916306496597,3.7643957515075717,3.4253814483906226,9.727338411093786,2.9596756692083854,5.692725683657885,3.709878440062026,1.6745149884276822,7.56134107794394,0.8848702193435226
4.443420634920635,4.408246031746031,2.371924603174603,9.39707936507937,5.262662698412696,6.481753968253969,4.241579365079365,2.240412698412699,8.87259523809524,1.594313492063492
2.682690694545702,3.8928676223377225,2.6430291792243197,9.832930167210478,3.1402524171303225,4.331480501551331,2.8359089018600896,1.7051012120753035,7.45768439828633,0.47171643703004
2.637939033189033,4.232794733044733,1.963209956709957,9.415347041847042,2.125198773448774,3.8816233766233768,3.1100205627705644,2.15282215007215,7.354787518037522,0.0
2.6268451173366465,4.539329040130692,4.345081339800058,10.180618800936688,3.913650445279279,3.636557575662107,3.5387537499702613,3.772889300435773,7.283656291923531,1.2287512909419411
2.468548927688581,4.660986987528092,4.430789668148819,10.561923500289568,4.280978195290826,3.871805040931447,3.8153371324808796,3.808386550897698,7.859023487402997,1.6734362612467957
2.3705900752424323,4.285681283039242,3.8754793658687845,9.197418198733027,3.5553014846227904,3.2597138782072954,2.93338638961766,3.3810502288325557,6.8214657707208035,0.5756006411824153
2.778387013389813,4.355340395199274,4.478817569321299,9.86855656092057,4.091365786519015,3.7813668172536192,3.9106891662611645,4.258192293134708,6.779347261505848,1.5344280880506234
4.640066554360671,7.831258725751374,6.583728644721292,17.278147572199046,6.802847831906655,9.36402237713267,6.2704930151547815,4.062809228353346,6.808090483046368,3.247682604160545
2.9422344148005624,3.4823368710635223,2.4396559225252337,9.767349636132892,2.652362961139841,3.729100348892778,2.320115661585187,1.5820949009295668,7.515286709850477,0.20122844093954112
4.428904761904762,7.638555555555554,7.618126984126985,15.921698412698413,6.029809523809524,6.4744920634920655,5.396,4.5025555555555545,9.070650793650792,1.4533492063492064
2.732108004077473,4.274057397376533,4.209312452081932,10.407016920511822,3.757256966277365,3.7915232754708144,3.23614440833052,3.432727146674939,7.904444780800576,0.738685872041199
2.4504638575302704,3.971717845631146,3.8222516842381635,9.005412504779233,3.158317325724353,3.20691159420996,2.7028389834698148,3.331493551579091,7.804249166974051,0.46250812334176783
2.472678571428571,4.7187380952380975,2.7337341269841273,11.253234126984127,3.4627261904761917,4.227329365079365,4.228964285714286,1.2553888888888887,8.493047619047621,0.4922460317460316
2.830164059482643,4.1222697601750635,5.695830510325511,11.813234951429644,5.072877871244459,4.139993029547141,4.581437618576366,4.228077920204638,7.294442623806924,1.4772303540243876
2.1729955410623303,3.7337394429491635,4.08797918438668,8.245570614890976,3.21108979728634,2.466995819358038,2.773170090667571,3.2076413613009027,7.075999798128504,0.631176347818306
2.7473157106155264,4.669309111022631,4.586725192754487,10.147041522178226,4.249243052539964,3.7385472829559983,3.8599086956348327,4.12508440065695,7.207930696766661,1.3698681884487667
3.099469392825639,4.03977030846901,3.1527629234282326,10.616829578137434,3.3280654981615903,4.914487146199384,3.213706443660965,1.6943668969123902,7.2823220198641865,0.7055074496557074
3.3787995677011406,4.500475806395949,3.1187126432394474,10.421055841505384,4.004468651539038,5.6283397288333115,3.791632349927629,2.129044765655168,7.388842564763912,1.7556778443788394
2.7258351182886362,4.294394812318159,4.108619186314039,9.745887485927353,3.760310643308017,3.433827321063244,3.0388155268333366,3.5113981071986533,7.535181250787084,0.6070224039717548
3.8960531895181134,5.011619277636483,3.901458759586683,13.07825400282216,3.4529182914414367,5.159309501608757,3.7087416049042705,1.2972577291555758,7.2466588062929445,1.4461210794716717
3.115792484148819,4.461315537937394,3.2301371438965747,10.291727169566089,3.076037481073608,5.383426934041333,3.5850599298533696,1.843020508373441,7.515247920882635,1.0783748876785786
2.908748430843697,4.651818597903122,5.390016482235252,9.539213264619722,5.078776165320376,3.9721618748774894,4.153378532863168,4.341309606044334,6.574517488408153,1.8256523687687403
3.1205264767171057,4.566235117022339,3.408187320859103,9.891095442576786,3.079439178170217,5.386115598418526,3.4345673437116635,2.0064715504828516,7.187582177576791,1.1854233017659002
3.5595963064713056,5.648225007835301,7.711877429759783,14.860657109230637,6.1869894876365485,4.660491546035663,5.062263646484235,4.492088373228079,6.936699649207002,1.774809557272793
2.277078791330284,3.8583175382180155,3.899847282138644,8.706186934995907,3.2827847837121693,3.5110874987089016,2.8067474415935685,3.1061502163854824,7.753907455078979,0.4256069298131695
3.1549947891041388,3.9707461216937254,2.771804666796925,10.098032836834783,2.8977880379256566,4.343321087905934,2.9103526897371195,1.5476553250632632,7.7425276650767305,0.376699341401973
4.75832443726689,3.159106110744436,3.8808097821721876,11.766823493481377,2.5801899799929426,8.127743480218523,3.0161558358601597,1.077038521885259,10.182147800722959,0.14265499631940512
2.7234828353865908,5.152074737045268,5.351468726418163,11.044041278186326,4.820148574491043,4.228061582206359,4.3389149413616375,4.222022969460317,7.045919996745861,2.047566861911039
3.2132927299423266,4.453300650508927,3.311783987252951,10.468935230804945,3.8290473558594345,5.730442932261796,3.4148644108171937,2.0106379582891494,6.992850298498448,1.4899566609000765
3.3735238095238094,4.364952380952381,2.483809523809524,12.359619047619049,3.3662857142857137,4.393999999999999,3.0488571428571434,2.3596190476190473,6.656571428571429,2.023333333333333
2.008358280608281,2.874141275391275,4.5789045399045385,9.704807387057388,3.16526245976246,3.993698135198137,3.0348632201132215,3.3466905594405585,7.2868690198690205,0.4167860472860474
2.5343930645296853,4.065789541613871,3.892749190636369,9.459411237315852,3.535403419806574,3.459926309216047,3.2715299485604636,3.2920733622675336,7.497634833251293,0.6518869179595373
3.729923507778771,7.8171492075176285,9.026721681826945,17.947664738770005,8.510321516203094,5.427282829743357,5.448561229705968,5.288966679519311,7.941648839464627,2.941012009919904
2.561768275891307,4.2423036938163365,3.9612524034052883,9.619818622425623,3.4168783547920833,3.534360297315207,3.14158416749266,3.6153640126185267,6.852458535882221,0.483105199179657
3.1151748081062944,4.069957203753629,3.0016131342968504,9.563027419946765,2.957079167910878,4.632152966629313,3.0488938617762016,1.8241188362955874,7.38130256672565,0.5994306121315421
3.0654681615221104,4.020335434426306,3.038897688133696,10.794640801958765,3.06584533782555,4.453550747989002,2.996302825410356,1.7404163734460836,7.550906510823545,0.6352584036340444
2.4330262066344392,4.5972141690046895,4.228274571531017,9.784264120620668,3.7989902890936857,3.7843498142816974,3.4690498127140903,3.634629769991639,7.300115234551985,1.0372296666656096
3.2834646191079924,3.8056090607014625,3.4148855715704176,10.402065957875509,3.1381926775586866,4.709261699459468,3.2211326643920675,1.740131700134718,7.292273708892441,0.7127332253190221
3.60005367449701,4.806442359162279,3.6384236289446776,10.49063182599807,4.011468259236241,5.595712317422633,3.649711628779305,1.9159588172334536,8.365591635587682,0.9163104175385942
3.5339845750654577,7.854957185530331,8.237329204722004,17.825648640961727,7.884099441537134,5.899520628365447,5.855152657198323,5.739608394658319,6.523042281634774,3.3311727205543002
6.620833333333334,9.882916666666667,8.435833333333331,21.722083333333334,8.51833333333333,10.729583333333334,7.9766666666666675,4.470833333333333,6.6866666666666665,4.7524999999999995
2.9396150793650797,6.849222222222221,3.6572777777777774,8.410857142857145,5.1671071428571445,4.75513492063492,3.3074642857142855,2.8169761904761907,6.496214285714285,2.526817460317459
4.743190751199264,7.4987521739955945,8.915188024222081,19.53739745037385,6.2188883731077995,5.686763890993767,5.710508447091265,5.5530695853853755,6.818997157984776,3.879037306991254
2.9171704016195776,4.404877393583584,3.1232854544010094,10.601292035921183,3.51198240431363,5.271815341091191,3.1787423994987734,1.2278615815442497,7.043314690574152,0.7891358558871842
3.023751246533838,3.837374654168912,2.7450338578865496,9.367861451193495,2.792486968571127,4.532847241857184,2.768590764995095,1.7214045066392563,7.0881555782828265,0.6219496690682706
3.890285714285714,5.685547619047619,5.41502380952381,11.824404761904766,6.149,5.02,4.704690476190476,4.1745,7.46090476190476,1.8729761904761912
3.4780082374226424,5.528839220178144,6.123269846680457,12.814518541196605,4.487780187554838,4.134609985702522,4.135499481053961,5.030430005410844,6.6099257192429794,1.2215594472402054
2.732108004077473,4.274057397376533,4.209312452081932,10.407016920511822,3.757256966277365,3.7915232754708144,3.23614440833052,3.432727146674939,7.904444780800576,0.738685872041199
3.364956682435203,3.9404151848703886,3.0043381950849932,10.476482783076381,3.6817185155509278,4.6073581905223655,3.1410066689406424,1.9222845328007905,7.669264653059401,0.6727876057040935
2.7596614736127436,4.551524554824541,4.543378959440208,10.786775024024598,4.852015491511551,4.108025105616016,3.6497004152950545,3.981205818488738,6.482793474242766,2.3571875428404594
5.08475,4.722666666666666,4.347666666666666,13.067750000000004,5.620583333333334,7.441416666666666,4.641416666666666,2.772583333333334,5.963749999999999,1.199
3.1072591009742716,3.958906529928312,2.815016386916102,10.4537619999498,3.2203899729791026,4.338059177496718,2.9440267803610527,1.5543000037391315,7.419352785864216,0.6046740423563975
3.1659678129075832,4.613665378736768,4.843827718712961,12.273851278318741,4.690556509995787,4.306605808716956,3.6635818642553293,4.0307961041494,7.494668119595252,1.630734570972999
2.813945511216417,5.244285744463894,5.1654065741603485,11.898859748385066,4.909664082165987,4.280939722551565,4.277115949205969,4.250632072098182,6.945197660449399,2.2499145362127253
3.10339097560127,4.082351394320907,3.2030203357933322,10.073848705349977,3.035329643948752,5.217273893085093,3.2017050061290684,1.8015737167884782,7.5753315181948695,0.9287196650922317
4.478156273465096,6.07934723201635,4.854055695938049,17.45269756550639,5.813735527544352,7.049045382721853,5.102885804554923,3.1750588455661988,6.906437070282659,3.4213856788636208
1.2270714285714286,4.585452380952381,3.920059523809523,8.158392857142857,3.5371547619047616,3.1106785714285716,3.89625,3.163464285714286,4.875702380952381,0.28928571428571426
3.1720038030026267,4.179491701123493,3.371142734575198,10.44003691540919,3.1528879964267458,5.800885543161562,3.5515608459206134,1.7755912210222442,7.576567023153814,1.2660095996767098
3.1484411121153797,3.9374493575666434,2.683808400310385,9.489710318625773,2.5313282105541597,4.520640798860152,2.9064112307906305,1.7018000490937493,7.616239968268702,0.6533080759352099
1.7375833333333333,8.612333333333334,7.413226190476191,10.867142857142857,5.204130952380953,4.2533690476190475,3.486583333333334,4.807571428571428,7.232047619047617,0.6078333333333333
3.0556276121539283,4.399360266582403,3.8141640266338404,9.795918211647313,3.6074365221551745,5.463161993922828,3.852280050616741,1.9428691306113899,7.288871968760514,1.0314012404863797
2.5089257280937205,4.497323024439454,4.207551730570162,9.388661061099207,3.8387941934204948,3.383531406382059,3.388285369265181,3.800913467957879,7.1523448499443,1.248478503997441
3.130091245673832,3.2982329024757724,3.7109810228590745,10.97614759775641,2.783581090723936,5.651211420279814,3.487206065448587,2.128579867369436,6.762306789232739,1.1590916670626157
2.5904964424762404,4.531722260189696,3.8776269358295044,9.285755418220681,3.7332321237364265,3.4266794444820023,3.0541843344506496,3.491204649645965,8.112532991023789,0.8581815107710875
2.768263461211991,4.8264854271545445,5.352373396211631,9.509743075551901,4.234512371615311,3.9020121798136493,3.610386941489885,3.676331355735767,9.13449419126625,2.1115099834805715
2.911760555721082,4.590284808732719,5.5466419144323185,11.845280612882702,4.851176811965122,4.376591467685507,4.469007532282533,5.560631804636138,7.110486006147849,2.2236697406623875
2.929290924015571,4.468545175833387,3.3331984664704755,11.695241069159795,3.3019861229208542,4.982359727110925,3.1212458582100653,2.0941374659062286,7.020900468229612,1.2858127346165185
3.9193727351080296,6.470221588868648,8.58092176451,13.569698995448993,6.896204876822524,5.095480413377472,4.785420471685176,5.365237949958537,5.009625585199114,1.9982944441179737
3.1072591009742716,3.958906529928312,2.815016386916102,10.4537619999498,3.2203899729791026,4.338059177496718,2.9440267803610527,1.5543000037391315,7.419352785864216,0.6046740423563975
4.534968253968254,6.2814026251526265,7.697577533577535,17.092900793650795,7.755431623931623,6.1780931013431,5.578434065934067,6.343380647130647,5.180257936507935,4.158325396825397
3.7705815481139204,5.537624495222425,4.857596593589776,14.911866509935475,5.178037222484221,7.926047403135419,5.428605769023582,2.4829538806647604,6.036379212965582,2.627195354897991
2.5904964424762404,4.531722260189696,3.8776269358295044,9.285755418220681,3.7332321237364265,3.4266794444820023,3.0541843344506496,3.491204649645965,8.112532991023789,0.8581815107710875
2.8810527050129697,3.0816184011300614,2.8352455608356446,8.437851482728034,2.746703161665721,3.8837134882773783,2.0199062519222353,1.7693555781098214,9.021216923245397,0.32207907997799445
2.5069330305515907,4.11027428435348,4.008191380556977,9.302627638735835,3.5515949811318728,3.629339686687925,3.271109210262134,3.5186275813446475,7.193512302551519,0.9934477272220437
2.1920112075222407,4.085837235925649,3.6915603981128253,9.198590017414901,3.555194409863255,3.2646367375729284,2.8785021523106087,3.5135326326284027,7.279408824206138,0.6566465386562891
3.3125799545682253,3.988492061747678,3.0020969434191436,10.568701543697982,3.19843910202676,4.8410285545602525,3.2842696964248175,1.8690919292389105,7.7567741946846915,0.6301667174533044
2.615759998358575,4.530276176714493,4.483485417817713,10.251642818281512,4.126013387542612,3.762966707137867,3.6879759097524523,4.022384812149163,7.35763512643663,1.3284969453604605
2.189209394444507,4.969508105122632,5.443817484757192,12.561038086559563,5.284138920776624,4.65309981353183,4.91311457096454,5.393305665441431,6.786835232164834,2.0438372297198737
2.3745238095238097,4.757678571428571,5.575178571428571,13.04375,4.73952380952381,3.2419047619047614,2.553452380952381,5.164285714285715,7.244880952380952,3.447857142857143
2.6606940540110053,4.1658387157218435,4.399614629651393,9.9058942613544,4.423622294243426,4.208268102038999,3.287568487970578,3.25027636411576,5.725497215031271,2.1488131914525113
5.850666666666668,7.476333333333335,6.398166666666668,23.407666666666668,5.213666666666668,10.662333333333333,6.4638333333333335,4.812583333333333,7.391750000000001,2.4384999999999994
2.4789207386181062,3.2434394209591573,2.940735251590514,10.368104674565204,2.846493107769424,4.776885279924754,3.605275987900987,1.6967118714618712,7.1613948536843255,1.048746071910546
3.1072591009742716,3.958906529928312,2.815016386916102,10.4537619999498,3.2203899729791026,4.338059177496718,2.9440267803610527,1.5543000037391315,7.419352785864216,0.6046740423563975
3.252166351828748,4.100311714997366,2.9906721544406616,10.636214921933076,3.8035795134503796,5.411922615069269,3.4067440332010004,1.9527870474002014,7.296050677226736,1.0544914931985157
3.5486666666666666,7.120166666666666,5.501666666666665,12.208833333333333,5.461166666666667,4.357166666666667,4.723333333333334,3.5058333333333334,6.468,2.3548333333333336
3.3443680433893643,3.5654345696550904,2.958705710522637,10.264551150379587,3.510650955299384,4.762011136211812,3.361057551397898,1.968297999747069,7.28864054933639,0.7721991637380079
3.3686296162987346,4.919762335703512,5.1081458051752175,12.090074268868381,4.713999276866923,4.875052889920538,4.454698156418745,4.816212102440043,6.949661541073303,1.3175700027097088
2.8257615905839044,4.651053910464515,3.7812417675535066,13.272300217908398,4.303341863428709,5.615280897896132,4.187001237606322,2.003442416385178,6.676450456377191,1.9288451795167998
6.099647332151908,8.167484894274768,6.872143008314722,22.751958615578836,8.446138952341299,9.986964534080375,7.13348156858178,4.056372492962923,7.208985452276924,4.370146951775109
3.0218867848296207,3.960604070011751,2.9865748187044234,9.424258444702062,2.846850171411556,4.760180538291842,3.5320191759779687,1.7416967155736165,7.893381201602234,1.018390640309756
2.627894012849895,4.289559702552349,3.4600810088604197,9.37862076648841,3.578155058177117,2.6179580999066285,3.312776660431071,2.9588028156484034,6.481730486833429,0.5345073994632819
4.209137239370939,5.253205113282008,5.353989825312607,15.919240037842847,4.932276834575276,7.006606472686052,4.987354325569359,2.541967436074506,7.6129779615145265,1.435083234724067
2.7258351182886362,4.294394812318159,4.108619186314039,9.745887485927353,3.760310643308017,3.433827321063244,3.0388155268333366,3.5113981071986533,7.535181250787084,0.6070224039717548
2.7191482431188505,3.4946420428716025,2.5302489571980438,8.45236161003185,2.7242832125920025,3.7691257318212594,2.4695129823492286,1.5623880730766697,7.665413656075316,0.4115362469804788
3.1193486260131396,3.8151340863495777,3.2398655160254366,10.998841647125348,3.5905008673833687,5.292360621454678,3.928027104949649,2.005618758162521,7.025435160219404,1.296608462922665
3.502381236195865,4.674838618639703,3.156869534060712,10.088995577693723,2.81956144414581,3.422155924270089,2.5459932702746166,1.7206822453002795,6.6392907764320315,0.7804905032617883
3.0336447052574487,4.550689075591355,4.647034182826413,10.477958221047409,4.296527383724962,3.64806686926198,3.44567437888256,3.728566609304212,7.314541960962234,1.3645640583336172
3.1484411121153797,3.9374493575666434,2.683808400310385,9.489710318625773,2.5313282105541597,4.520640798860152,2.9064112307906305,1.7018000490937493,7.616239968268702,0.6533080759352099
1.63,3.21,1.96,5.93,4.2,4.22,2.68,1.4,5.93,0.2
1.3573697691197695,3.5900717893217893,3.974050505050505,8.872084054834051,3.103022005772005,3.9380815295815315,2.6986269841269834,3.575225108225108,6.053335497835498,0.2626839826839826
4.431642857142856,6.81123412698413,4.681507936507936,16.228198412698408,4.710781746031747,4.873492063492064,3.439964285714285,1.7082301587301592,5.290551587301588,3.628063492063492
3.722691558441559,6.189547619047619,7.719075757575757,15.469304112554115,5.687055194805194,5.52436038961039,5.570793290043291,5.338773809523811,6.50742316017316,2.7629253246753245
2.5334480519480524,6.553401515151517,7.049443722943724,10.58375,5.449011904761906,4.8165898268398255,4.489299783549783,4.185025974025973,7.748515151515154,2.59453354978355
5.495689754689755,8.126302669552667,10.17537157287157,27.19442243867244,9.30962085137085,6.308414502164502,6.809821067821068,6.386264790764791,5.1642106782106785,5.0
3.057887180517956,4.517281931998918,3.7022544472078196,11.211055520121494,3.564709162352506,6.274170622592419,3.914507875499703,1.7888822639005568,7.021618645867741,1.6711622782801583
2.5972353771644157,5.128158264443207,5.135220667042241,11.632651436870452,4.252893279612547,3.9408749293611414,3.583822542435746,4.204253989338443,7.147452547344018,1.7507213728874624
3.2087877251944747,3.728806773524534,2.783640185334739,10.418618804419493,3.459424474509632,4.8318089257319965,2.93242053147133,1.964311764917859,7.718468967345571,0.7023527471258049
2.700350916595687,4.344291506427535,4.124962822508865,9.56042308516061,3.769251637528395,3.3771233531177978,2.8245383945391094,3.191627340007295,7.544918821280618,0.6015829698278807
4.612861111111113,4.746718253968255,4.205246031746031,11.345293650793646,5.503801587301585,6.922015873015876,4.394888888888891,1.9051309523809528,8.472519841269845,1.6026230158730157
2.820754611511471,4.894472654480401,4.9484353855859355,10.810219141647847,4.460992307159757,4.016220649698033,3.784533060033956,4.3192553212880656,6.796435174425386,1.8632222723993344
2.6975369218862455,4.789754872943889,5.185516037425532,11.001412159333675,4.796409052625258,4.308388041218637,4.35357565831348,4.523857598053233,7.00777067115071,2.066399448115139
3.270538740809303,5.5770540022039565,6.358567866713982,13.348791163664261,5.171746825204828,5.05602669329855,4.598519258416534,5.32567417711325,7.3937966283858225,2.4107346847171027
0.6187419913419913,4.2949709956709965,2.462576623376623,9.539844588744588,2.392712987012987,2.5199458874458878,1.3666311688311692,2.5011731601731606,5.030849783549784,0.271934632034632
2.9259784798534794,4.278901307026308,5.495121336996337,11.396537101787104,5.16982258019758,4.977433177933178,4.483434690309692,4.003868270618271,7.635318043068041,0.3545929903429904
5.895960317460317,7.552563492063491,6.305373015873016,23.98092063492064,5.899539682539685,10.587940476190475,7.075420634920635,3.522051587301586,8.233694444444449,3.2095555555555557
4.513194202354529,2.73928494060831,6.518455609724632,8.930614929370366,5.375885568021438,4.183533723941332,5.669862833718811,5.140475409804214,7.2963475109426215,4.113097944994684
