C
2.7690544795999386
2.6041785714285712
2.5030056563128924
2.911186842378857
2.470635950688242
2.857426738166865
3.593066017316018
3.138415285985205
2.85126202423136
3.0887393817521263
2.0991626984126976
7.195079365079363
2.0793452380952386
4.098253968253968
3.037149354567341
2.5030056563128924
3.0236866830179907
2.5520515031924473
4.349260487907442
2.2176984126984127
3.2027355897979755
4.125509018759019
3.382761904761906
3.119099230550994
2.6370534549118774
3.7452762810867064
5.003973058429989
2.968507509670209
2.2182142857142857
3.336444970919264
3.336444970919264
2.209
4.176892857142857
4.420004712144468
2.66700718805229
2.7108604376931646
3.1746768145408466
4.131897455146643
2.8824511627612743
3.387394568358271
2.5629518312157544
2.86666988007028
4.001834866279161
3.3295248041072387
2.4341384999608584
2.1666292655572845
3.4164966933840217
3.858841726423482
2.561348989199006
1.5341190476190476
2.7396080237209612
3.190687071953611
4.53148051948052
2.6518279307071286
2.5292676767676765
2.6370534549118774
2.508652087019792
2.3846478760816665
2.768932890111748
4.907024392274393
2.934699749176156
3.8661472987281034
2.7427851279355138
2.455764996936935
2.5310396825396824
2.8587985838980425
2.126003765633431
2.729726389801811
3.1043110212625327
3.385247928176139
2.7690544795999386
3.832800005850702
3.0957077757744043
2.989540518262268
3.1261324339464545
3.71525675279313
2.303911456293374
3.133152985081742
4.758736364894796
2.7297202186151206
3.2554099964784933
3.9186190476190466
2.051212814962815
2.5330698019387965
3.6265241008991036
2.561348989199006
3.121439531421339
3.0589884173428885
2.411570891093259
3.2913184563673554
3.533421374066226
3.7327827659097004
5.214833333333334
3.0413419913419903
4.70947962005315
2.8684585334057515
3.072770787730302
4.0280000000000005
3.4732072788117345
2.7427851279355138
3.4019714222205657
2.721339444064895
5.507333333333333
3.118605440788233
3.1746768145408466
2.838345603197142
3.108349479121646
4.483801441807247
1.1769999999999998
3.1211803660934776
3.155180504028006
1.7971190476190475
3.1207750142014863
2.505219692678372
3.0518113376561513
2.545422258699789
2.6788685228170523
2.8192308176915297
2.998012820661212
4.081364538239538
3.118605440788233
3.4919047619047627
3.7898640938543764
2.545422258699789
2.780001127906938
2.457560904999068
2.2010318819569723
3.3295248041072387
2.6193152321714144
2.030871179608904
2.04719696969697
2.7103583948731007
6.0808333333333335
2.58400984554661
3.118605440788233
3.27079561203814
3.8265
3.345295762829968
3.254661588411587
2.8003140160164226
5.849671806466714
3.066081728833339
2.6081390064184182
4.216216022730305
2.7690544795999386
2.688845920715033
3.147336190694054
3.4168474711562946
3.037899157591418
3.155180504028006
2.24
1.493340187590188
4.605955988455986
3.822107142857143
2.532809523809524
5.614971805971803
3.0805667032538326
2.6229575203268127
3.204757777148869
2.721642228192447
4.58132142857143
2.8239425557173172
2.6862960849019517
3.3389946881575985
0.8418035714285714
2.8925387667887663
6.018628427128427
4.459709559084445
4.1098170995671
4.1032932900432915
4.688180191540486
3.6143017015664065
3.155180504028006
3.062630209907495
3.132037484933657
3.0693080030361006
3.283453256263486
2.455764996936935
3.304051371094136
4.681586325439266
3.3160638528138535
3.3898340806255294
3.7211227152378887
3.5181258904470565
2.4015666866849044
3.5210158730158723
3.2554099964784933
2.369516281184651
3.0373333333333328
2.6989637527385555
2.7733856421356418
2.697064632165367
3.3509334527701395
2.483155685846511
2.6999404761904757
2.4977142857142858
3.1455256410256407
2.7245495256377614
3.28821824634633
2.6051369139103517
3.1046138952306803
2.968190393828428
2.4070014645706563
2.911148337767326
3.2103391981518405
6.5054486624486625
5.912499999999999
3.501484805145819
3.066081728833339
2.560934745940176
3.7070443995715565
4.601666666666667
2.9089631988906137
4.3261519671419055
3.037149354567341
3.3042846854507535
4.214996737103254
2.729591751421397
3.3165847850333434
4.158724636474636
3.101576194933534
5.01964826839827
3.0784864348481005
2.470635950688242
3.6943949245199237
2.822103174603174
2.6370534549118774
3.103014942311357
3.147336190694054
4.3016088610077
2.101813571399684
3.118232271537642
6.146866910866914
2.7297202186151206
2.395607142857143
4.944171329850764
2.303911456293374
3.446036861350402
2.8994430274460923
4.570467597816763
3.2463566809880287
3.8198274911363144
2.4603858076312615
4.48859523809524
3.2913184563673554
2.5474086658977035
2.8705146085024533
2.826300698360586
2.4273650793650794
2.826300698360586
2.811130952380952
2.6677061270514235
3.0957077757744043
2.760208686097926
2.477861038396733
5.857165199179908
3.4778518434477057
2.968507509670209
3.079123961278786
3.0993319089803544
2.6193152321714144
3.272885331755697
2.7974642857142853
2.893045093795094
3.2022292294223407
2.3233333333333333
3.315348818219834
3.0536410961435108
2.953546247170641
2.6478096771649398
2.8322083877418858
3.5413927144676474
3.0236866830179907
3.1271781690531695
3.1724557785273904
3.576337464822758
2.9087570914901506
3.858841726423482
2.21943253968254
5.336628067709724
3.353752595012746
2.953546247170641
4.531926502587741
3.4732072788117345
2.9971489281217254
2.6193152321714144
3.2189471431904866
3.4707857142857135
3.188516059629114
4.304874098124097
5.465938419183265
3.773171677050159
3.9575
3.095676310990815
2.7690544795999386
2.802471855904279
3.501484805145819
2.7004546757179777
2.6229575203268127
2.0145
3.0118997446392757
4.196166666666667
4.531926502587741
2.6259634123394617
3.0589884173428885
4.654529673344859
5.026293650793651
1.7384285714285712
4.325884920634921
2.827893212324688
2.7937811293471997
3.2905668623153392
2.2583483504608495
2.4341384999608584
3.9171839271839275
3.3055817060735717
2.5016066653436693
3.108349479121646
3.979814574314575
3.589763630418312
4.6306666666666665
4.275597336100432
2.470635950688242
2.984651064259696
2.636238816738817
4.497086628261584
2.7850119047619053
5.223081562223086
3.121439531421339
3.873077352386174
2.3526501120979115
3.2103391981518405
3.037899157591418
4.872377344877345
2.4465000000000003
3.850111111111111
2.86666988007028
5.366284650291231
2.829312431387542
3.2443278845337664
2.7967708402708396
2.6193152321714144
3.4390472582972573
2.904744065052211
3.8391526529026514
3.0527442685208377
2.697829365079365
3.186646503160724
3.9485319582807974
3.49542511143827
4.571492063492062
3.072770787730302
1.8821038961038965
3.485585459373979
2.86666988007028
2.3567900693545547
3.0236866830179907
3.1918741999844293
3.0173333333333336
2.28998116043743
3.234630177508245
2.770309523809524
2.4440194915228126
4.807856817159449
2.913201055675821
3.023410042970744
2.5830817769478616
6.3037631282116555
3.353752595012746
3.254661588411587
3.207132636956678
2.7139958850843895
4.136108336108335
1.9626121212121206
4.491062715062715
1.94
3.095676310990815
3.0573044313552766
3.797645336689454
5.479538534655259
3.501484805145819
2.1294960317460316
3.385247928176139
2.6370534549118774
3.3984437229437234
5.864702020202019
3.380090187590188
3.9824024520498376
3.3295248041072387
3.336444970919264
2.4125
3.354979812723256
2.2567619047619045
4.074247202994727
3.611019276565119
3.6114378347469436
4.304944208143379
2.66700718805229
3.6943949245199237
3.0467046387789596
2.651520758767414
3.1095150986047697
5.458333333333334
2.721642228192447
3.5278333333333336
2.7479931457431457
3.1497008981846175
3.0746929598179604
2.958279581529581
2.747206349206349
2.729591751421397
3.425
2.7082061099813632
2.729726389801811
6.24954686979687
2.729591751421397
3.121439531421339
3.185483369084596
3.5949197915038944
3.9812285583538745
3.114809686065523
3.283453256263486
3.777857142857144
3.008812466310821
3.0947117604617604
3.0527442685208377
3.1988333333333343
4.65589991952492
4.009392857142857
4.324529914529913
3.973869105439984
4.632746225996226
2.5485548643834592
2.5313042642656525
2.9974432239617137
2.3923591763757748
2.6038415843317955
2.6370534549118774
4.189418417366946
4.385957070707071
2.7396080237209612
4.22891575091575
2.687844507203725
3.7562663708840183
3.353752595012746
3.5293006263414237
3.6440275885245943
3.550569805194805
2.5519545038295037
2.4689027777777777
3.121439531421339
3.6721261729587
3.175340742590742
2.59304329004329
2.7813137516078705
3.229410748328013
