S
3.0385479588615603
4.479916666666667
2.7928367940219214
3.8387284915473945
3.5015465308856153
3.004686026852986
3.8107880338615634
3.1714105905110404
3.2747328511359917
3.209339233932423
4.153484126984128
5.8098214205222325
4.718238095238095
6.316155122655121
3.087611058816143
2.7928367940219214
3.4915637854382684
3.1214388978541403
5.239125844981185
3.174417582417583
3.319387059076001
5.020572871572872
5.13847619047619
3.6375992262490264
3.5052525100563927
4.104837183854877
6.049086440863368
3.5553936451602084
3.6341666666666668
4.090854103036392
4.090854103036392
3.25
1.5516153846153844
5.625696290336768
2.6708443597018476
2.897774538346257
3.675422505030489
5.165481959544471
3.537715660489035
4.188152266862905
3.3471642084938225
2.9650953914360785
5.461017285882786
3.2910569432417445
3.172792780786895
2.9567609133212835
4.844254164078818
3.9467719337422795
3.171812935455059
3.1133333333333337
3.3987702194686022
3.6869646809709224
4.284690476190476
2.889996234107404
3.126673881673881
3.5052525100563927
3.8232410958232856
2.9077407532999313
3.9187527322739464
6.5128498168498155
2.3231283747400555
5.921169900822393
3.2390172747169164
2.7076931204387744
4.333611111111111
4.585570134830695
2.800415886431779
3.860137533406466
3.1701623376165475
3.76573635818988
3.0385479588615603
3.773908728216341
3.5764618028887303
4.2109102177365285
3.4734502090006028
5.132793872793871
2.7806524828054866
2.926795588704544
2.962669105607667
4.315887470695501
3.4168200838054528
2.912691729323308
3.056296092796094
3.2512913098598206
5.415419552669554
3.171812935455059
3.06227223379579
2.9532293107874974
3.5041831542793402
3.2496182081296165
3.7406566349027646
5.9468856480281795
6.864166666666668
3.3664682539682538
5.858454614013438
3.1451224969675042
2.797054474799479
4.614642857142857
4.163458217637122
3.2390172747169164
3.1080119847538215
3.639942491363284
5.480476190476191
2.9486914908712034
3.675422505030489
4.346868554074778
3.2041066310394526
5.122213522226855
3.926412698412699
3.575949919302835
2.8903829136535855
3.650825840825842
3.7669010609703326
3.3602646169827155
3.377860087799984
3.099618308452467
3.5194389937977393
4.433795533929436
4.428247793856673
4.86950627150627
2.9486914908712034
4.715095238095238
5.4895556644994725
3.099618308452467
2.0323954349997426
3.2729821401477945
2.884150410179925
3.2910569432417445
3.702787253566892
4.813399479875562
2.4456666666666664
3.3732656585760292
6.578191876750701
3.5811220691073635
2.9486914908712034
3.393066293639203
4.9959444444444445
3.403029515061923
4.2451820033251915
4.243179738946312
7.13353071579812
3.5224918440119426
3.328237436497111
4.939395601698546
3.0385479588615603
2.4535598831246674
3.935201417710319
2.542591492577358
3.443481645955693
2.8903829136535855
2.18
2.682233488733489
3.120387445887445
6.553154761904762
4.668694444444444
6.873476190476191
3.928395771865228
3.518118953908786
2.9473895243193438
2.8546834232758855
4.423248917748918
3.791999237110169
4.402231709936675
4.441931474785964
1.2353364661654131
4.264106102231102
7.1035306637806634
5.6487669552669555
5.900448412698412
5.593154761904763
6.312809378529966
5.5461176770855545
2.8903829136535855
3.68703375119782
3.7381151336335425
2.766866637374021
3.352267981151606
2.7076931204387744
3.0445910904519504
3.4347830355918587
4.647119047619047
5.536937043642061
2.680547585592363
2.9667411466145612
2.7744508105525427
2.452809523809524
3.4168200838054528
2.994854056807281
2.4856944444444444
3.0617084716743723
3.186424963924963
2.381397855186398
4.679908563658563
3.885871974870976
3.3627499999999997
1.1918095238095237
5.091
2.4320220709802753
4.488033751520214
3.218118776408242
3.237930421195786
3.870085572337571
3.057849760311104
3.4868018540355057
3.1070853519534603
8.468139194139194
8.656636807636808
3.762007834935487
3.5224918440119426
5.158413930966381
4.711498224521918
4.534166666666667
4.029574269292286
5.603990077136933
3.087611058816143
3.4487141804454224
5.81426076654198
3.4141456244806188
4.242099979141752
6.043937678334738
3.4846080936984367
5.53064194139194
4.0747197965250175
3.5015465308856153
6.681175574425575
