M
9.747581329321854
11.556266483516483
8.683203036272673
11.450376360840675
9.936705030239448
9.427024323910807
9.370380467571644
9.457131549329336
11.414092189327668
10.159613894966451
7.470559523809523
25.14888235294118
11.667035714285714
20.789781746031746
9.31949877239035
8.683203036272673
10.384963465025569
9.580154082903274
12.826480772258053
18.63695937395937
10.606064656772237
18.567970418470424
12.138833333333332
10.839561618638088
10.168709962001248
10.604503530228321
21.19343298960619
10.815896448298947
8.927833333333334
10.885959895000033
10.885959895000033
13.416666666666668
10.36626984126984
21.216771865389504
8.892009557640257
9.381142285277546
12.278260526713554
12.495554631414638
13.192204235363949
11.461513868534496
8.885933444892267
9.378073432743246
14.425175890385608
10.529036399007225
9.069533360162119
11.69107543442683
12.29230416232661
11.708295287165898
9.685246270963795
7.961666666666668
10.441820616640323
9.617651328244895
9.485777777777777
9.829901146660106
9.413198551448552
10.168709962001248
10.52042116071252
9.192057661438966
9.857039757976889
17.652111111111118
9.80738967995862
15.368200721626602
10.277757278328082
9.013130569461618
11.393039682539683
11.976065619823357
8.093603371593835
10.149276877133161
10.590007779944212
10.333093530804772
9.747581329321854
12.835170091824692
10.262246643469917
9.552887749861366
9.898069533324396
14.014407762988649
8.695373132179043
10.103005644879957
11.786193703019789
11.098661169958365
10.438027738625147
12.330964285714286
9.676025917795652
9.482240919846566
17.980040790908443
9.685246270963795
9.594948651810439
10.732854472649503
9.777416992676793
10.394916833575865
10.392297924602362
18.23413256697573
20.41540476190476
8.626365079365078
20.490339091464094
10.642481639114031
9.371137297637627
11.97965476190476
12.803479088627228
10.277757278328082
10.489900630057539
10.681965287770435
16.53477777777778
10.470344955773434
12.278260526713554
11.844694979530118
10.039808875703164
17.484205529764353
8.465714285714286
10.300329974507669
9.497067945480307
10.745166666666666
9.526001136118788
9.417949567645943
10.970694577288969
9.335543326653978
9.502874562528977
12.157267169062441
13.281132779463348
13.980698606948605
10.470344955773434
17.06232051282051
15.009651939360255
9.335543326653978
8.407740727949625
9.25544834269334
9.210025945195975
10.529036399007225
10.217944619982658
13.349474708595586
12.654054945054945
10.097315026734531
22.994333333333344
10.582377770921891
10.470344955773434
10.664296438301475
15.558166666666663
10.242712050473163
12.270938454519344
13.507965462736934
22.437962873334644
9.403003678183683
9.402831946132642
15.773583312949322
9.747581329321854
8.475458291208161
11.072512892227936
10.103676094201639
10.423426626633242
9.497067945480307
5.485
8.901966219238275
17.095190476190474
15.234377705627706
10.81145238095238
27.635394300144295
11.076936565374826
11.663817824746731
10.395747107189267
9.609115321187739
11.42457251082251
10.811833199077988
11.007498214767661
13.374179920612589
9.789980158730158
11.17305910755911
24.07884096459096
9.33948297755884
18.645335858585856
21.74912362637363
23.564598080024552
12.470121917298385
9.497067945480307
11.6315248003141
10.652734739120106
9.317960906623659
9.671261294945987
9.013130569461618
10.152041112020735
10.936365329115329
11.585380952380953
14.860423888545839
9.73517763982166
10.153828954636698
7.91520049858962
7.1152063492063515
10.438027738625147
8.81855560317211
8.667067460317462
8.928564476445409
11.503249639249638
9.000495789388896
11.75296306303775
10.73900408944208
10.475607142857143
8.51807142857143
11.456428571428571
8.259816680051973
12.070032528646271
9.244580556167726
9.643857517520793
10.305500569836273
9.591177558362324
11.333476775681778
10.307970175080673
20.657054881393123
23.46444444444445
13.043102484864287
9.403003678183683
10.055442715422696
11.83806154560873
20.01
10.870841724778236
16.295501546913698
9.31949877239035
11.46962328854222
18.228765550726123
10.228677649949324
12.821773490291774
18.84037141453318
11.476224566918946
18.45227813852814
12.37829673762359
9.936705030239448
21.072617077367067
13.811942612942607
10.168709962001248
9.554797422050154
11.072512892227936
15.46801772335889
8.698272214455288
8.907235800936013
18.137261904761907
11.098661169958365
26.53869083694083
16.638604438474506
8.695373132179043
10.197621863194716
10.201434554067788
15.173041460336355
12.008036468474886
15.453993356188017
9.395227354909084
15.878047619047615
10.394916833575865
9.308345851899398
11.762819417319278
9.4916566457996
6.6946666666666665
9.4916566457996
24.869
8.966158813012067
10.262246643469917
8.167816638334669
9.362103701773458
22.34328602035219
12.199266118873012
10.815896448298947
11.034766642725144
10.61409443034701
10.217944619982658
12.744650293035157
15.328103174603175
9.807905825655824
13.155608341241424
17.381666666666668
13.056660891661238
10.347692014811669
10.071756672526483
12.368518252387448
10.76960081530169
11.888851586807007
10.384963465025569
11.12409476634477
9.518422665492082
14.588993994567529
10.9648310640782
11.708295287165898
12.853592856755647
20.03293034837539
11.963447748427557
10.071756672526483
17.334017477463714
12.803479088627228
8.70975826513363
10.217944619982658
11.641786614013778
10.818809523809524
9.636419310993665
10.20718722943723
11.99034513790843
15.206786484241587
17.405
10.186978389964104
9.747581329321854
10.524073737360682
13.043102484864287
10.143300341903176
11.663817824746731
7.239190476190478
11.320597206985656
12.378785714285716
17.334017477463714
10.004676751846718
10.732854472649503
16.425003469567777
16.00811582861583
7.986476190476189
19.961656315906314
9.813134113272458
9.721159793837053
10.385767687001453
9.060839299798108
9.069533360162119
11.949965176979878
12.374796744523026
8.892158723838383
10.039808875703164
15.870700937950941
10.540579093521366
8.834333333333333
11.337506493506494
9.936705030239448
8.656785118123304
13.436655303030301
13.86612092352503
10.337583333333335
17.726760491901565
9.594948651810439
18.252521544030447
9.061200689017557
10.307970175080673
10.423426626633242
19.221587434495326
9.137428229665073
13.568607142857143
9.378073432743246
25.172977841602847
8.961019443968432
8.265322788322786
9.417158730158727
10.217944619982658
9.1709126984127
11.00035998124848
9.988186133311135
9.497066452077606
12.351036324786326
12.186561823766592
17.077029926772575
10.172655147140443
10.40026984126984
9.371137297637627
10.322833333333334
9.91166512743771
9.378073432743246
11.024644430435321
10.384963465025569
10.906903315964623
14.28654761904762
8.215002573868308
10.568596034109092
11.355702380952378
9.775923652848626
20.509311605061598
8.429059233785898
9.934303358552349
10.271037008836103
24.320926952645333
11.963447748427557
12.270938454519344
13.971441675473784
13.203685563619386
20.43335969585969
11.034687134502926
11.566031746031745
13.194
10.186978389964104
10.559802418788404
13.217340190038719
22.661154687176086
13.043102484864287
15.063607142857135
10.333093530804772
10.168709962001248
7.910560606060606
17.95593235930736
15.615404401154406
13.74034203161643
10.529036399007225
10.885959895000033
7.56
11.474201988381909
8.682119047619047
16.477464610407868
9.34406288935421
12.18083437139648
23.444582605990504
8.892009557640257
21.072617077367067
9.422012381382165
9.643221426286006
10.117295005614688
16.395714285714288
9.609115321187739
18.081634920634922
13.323912698412705
9.996661830610437
9.738706016206018
11.216595238095236
10.468071428571431
10.228677649949324
7.72
11.23179737524105
10.149276877133161
26.825777611277616
10.228677649949324
9.594948651810439
9.50487643234948
16.263207325192628
13.722727935079872
11.746197032000898
9.671261294945987
10.803946969696968
11.321106863210126
11.086979076479079
9.497066452077606
20.718805555555555
14.824449643923327
16.00415172735761
8.381738095238095
15.621898742075603
23.412696969696967
9.025492220422162
9.592638655213912
10.11914248637233
9.782456528691895
9.439909233934534
10.168709962001248
14.988503169688922
16.463384407259415
10.441820616640323
9.627214285714286
9.343489124867459
9.062800671550672
11.963447748427557
15.710581748064774
13.922569202629731
18.966241745182923
7.716743002095942
6.867437908496731
9.594948651810439
14.386261027071457
15.364880452880454
9.83747619047619
11.186380747692274
13.074220580735915
10.384963465025569
15.173041460336355
20.00166666666667
15.390101641316434
11.734674271851635
11.66681928323202
11.187133676998013
9.497066452077606
12.479467893217894
10.568596034109092
20.019028181417948
10.143300341903176
11.865868088935708
10.022272555980873
9.422012381382165
20.13029245397705
10.516467414017606
9.580656746322557
7.716743002095942
10.461188397798999
12.550600649350647
9.362103701773458
12.017159271284273
9.521564935064932
11.951379979883425
11.504786754911754
10.56728572754856
18.388190476190477
10.383966574518565
9.520458130395934
11.333476775681778
10.944697110218899
11.313466789524771
9.577411217953898
10.48874649314394
4.953401515151515
9.31949877239035
10.071756672526483
15.414660383605035
