C,Q,B,M,G,H,S,F,P,L
2.993219102320109,4.613531577779693,5.2911403607142775,11.505473644981725,4.426944521508764,4.090370231733536,3.355884974241145,3.414050381845089,6.345330316747683,1.0853181003872217
2.4820546796030203,4.043023013994011,3.679339032855877,9.185794110960625,3.7037739567880026,3.3440696294363157,2.620119843905682,3.29021024562517,7.55117027279334,0.49222066586413127
3.557773809523809,3.9878452380952383,1.660404761904762,10.954095238095238,2.974821428571429,3.702666666666667,2.922916666666666,1.8456666666666666,6.936309523809525,0.2899761904761905
4.002028846153847,5.058695054945054,6.891467032967033,15.645423076923075,6.516147893772894,3.3451735347985347,5.553440476190477,5.5610860805860804,6.329210622710624,1.285033424908425
1.8495819632294093,4.165634781841824,2.6812589915244716,7.54122015501698,3.4031122056048524,2.949489765351608,2.6875940554113935,2.586665459798199,8.430452753043312,0.5211253891017826
2.843679019463758,4.4923796061495205,4.191686756993262,9.668569619774882,4.396439247577433,3.492430491860935,3.358015045619776,4.478955776378863,6.814601146624187,1.2503760977213174
3.2740453970749934,3.600418315412023,3.2703068744121366,10.525784103402021,4.063172952455107,6.267255052998405,4.146374437347549,2.0777936262466996,7.208967197233451,0.6851104095049445
3.9363333333333332,2.703333333333333,2.969666666666667,12.498,4.397,5.33,5.207666666666667,0.652,9.463666666666665,1.82
2.8866583536521,4.58694670891791,4.2222045188332835,9.48712259257951,3.458807055456286,3.2906706509338015,3.019172517261726,2.9294857796210065,7.817199551915567,0.45747666149357613
4.5399917027417,3.66349025974026,3.9977103174603186,17.168403318903312,6.093381673881672,8.146957792207791,4.666032467532467,3.0972640692640683,6.472006493506493,1.7025775613275618
3.1731476642986305,4.260523349189514,3.1086739643841086,10.269708318632857,3.373993242194839,5.534675304880149,3.420467287076087,2.117127855675374,6.504913866182679,1.1004008328582797
2.782328199578199,4.295354478854478,4.3906038961038965,9.965296980796978,5.268098679098679,3.9887837995337985,2.2667410367410374,4.013414280164279,6.8793069153069135,1.5061310633810632
3.0422566008486887,4.36476379545299,3.4301005088815217,9.788857989945726,3.5923945277810954,6.063376436439693,3.835112576959541,1.937361577310486,7.62394428101107,1.2717831974666085
3.780333333333333,5.594000000000001,6.804694444444444,13.47322222222222,6.493055555555555,5.399861111111111,5.099666666666667,5.704249999999999,6.634333333333333,3.2824999999999993
1.5258134920634918,3.7240039682539687,3.280317460317461,10.420730158730162,3.002238095238094,2.740087301587301,3.452892857142857,3.962404761904761,8.553388888888888,0.00875
3.283015331687033,3.869052163626011,3.1165089537638413,10.592365869170779,3.6085198902877584,4.422450469046208,2.750945481091124,1.8853581225955034,7.765522495647295,0.432882294793838
3.632923881673882,3.6444451659451653,3.912521284271284,11.155606421356422,3.3165407647907648,6.835384559884561,4.525362554112554,2.553664502164502,7.44314466089466,0.7527943722943724
2.8810089411175084,4.2334589657680235,4.8051220682517926,10.619723905146031,4.999907785957458,5.077925056275447,3.959593963601002,3.97591896254099,7.348747730507589,1.9893485471650352
2.5522749720044002,3.8843287682248637,3.1167845446286133,9.065395962235085,2.7777468668679863,5.659464296688754,3.134515977163736,1.7533039111428708,7.022165429815269,1.23817564002309
4.242214285714286,3.428380952380952,1.7983690476190475,11.406333333333333,3.157059523809524,2.9492261904761903,3.1576666666666675,1.802404761904762,7.8329047619047625,2.7495952380952384
2.1454395210730404,4.476681632772756,4.2471091650568455,9.026415017326196,3.4128299096724977,3.599756534624442,2.462402655267698,3.896532224686969,7.966752363888404,0.825943442541264
2.7336073267243886,3.8098265504041113,3.2367939785414244,8.794689437204843,3.122876009095163,3.6776009794226634,3.075607900379118,3.002983968912849,7.919397720796073,0.6576881364487974
5.0776666666666666,4.616333333333333,6.456333333333334,15.143666666666668,6.969333333333333,6.039999999999999,5.859333333333333,5.696666666666667,10.919333333333334,3.875
2.2230320425810537,4.122138167674669,4.229558051604162,10.07588873894515,4.145185791204793,3.4592435434851945,2.859253536387492,3.5714956158306115,7.2009459958086435,0.7137530774562351
3.53021819861224,3.981285047041276,2.8249810440492173,9.716540039197906,2.8634169630067903,4.319629873508004,2.7534111350989514,1.6553884477947485,7.401529862255781,0.4398032308450272
3.0288348607839124,4.102605196369565,3.184952920092576,10.915291159090309,2.5847835798326946,5.5728989029527645,3.8127658452154183,1.7501454888047294,8.232581759463374,0.488320173322512
2.892504548697409,4.319932224893664,5.1309581139901494,11.211111290936447,4.936325609211949,4.195293583917004,3.8520683216254805,4.086561530803333,6.492194674002962,1.045426253444276
3.293849879110711,3.2931966298377064,3.158341443816302,9.76936387115192,3.0368914310876214,4.397468678753004,2.5910462319645644,1.6040897914092713,7.784603725457076,0.9205063316950199
3.558193750693752,3.078365551115551,3.3791728271728267,9.486506105006105,3.2978326118326122,6.1981998001997995,3.2870349095349094,1.15024913974914,6.994689421689422,2.669950604950605
1.7965317460317465,5.9292857142857125,6.328309523809525,9.3675,4.790015873015872,4.845730158730159,5.290468253968253,6.662785714285715,7.4700317460317445,2.165785714285714
6.162857142857144,6.803047619047619,7.019857142857143,21.2842380952381,7.1141428571428555,9.274857142857144,8.334952380952382,4.588428571428572,6.274476190476191,4.358333333333333
2.9599166666666656,3.813833333333333,6.154416666666665,11.116749999999998,6.170416666666665,5.620416666666667,4.328166666666666,4.316,4.834416666666669,0.10666666666666667
4.462333333333333,6.934500000000001,9.175,13.852666666666666,7.480166666666667,5.6245,4.704166666666667,5.331333333333334,5.981333333333334,3.733833333333333
2.285440476190476,5.066821428571428,2.9295476190476193,8.596182539682538,3.5077738095238096,4.126797619047619,2.876222222222223,1.3604801587301585,7.02654365079365,2.0145317460317456
3.0548918116887718,3.513973669838723,3.06388233275091,9.556520794696477,2.3143176984397718,4.56349773780958,2.749812022060084,1.6437121360510483,7.30457914043385,0.6058244026049134
3.316190476190476,6.104642857142858,7.000119047619048,13.005892857142856,6.159940476190476,4.562202380952381,5.28875,4.194821428571428,7.797023809523808,1.8343452380952383
3.8210071448159693,6.495521498109736,6.224431454982928,11.799009308501962,5.429414957591428,6.159802022324081,4.451662022617907,4.819264796478032,7.662153403785755,3.3687983707469
2.993219102320109,4.613531577779693,5.2911403607142775,11.505473644981725,4.426944521508764,4.090370231733536,3.355884974241145,3.414050381845089,6.345330316747683,1.0853181003872217
2.2554731102231096,4.231325646575646,4.160875208125209,11.675092712842714,2.74733363858364,4.21904265179265,2.850987873237872,1.1768336385836387,8.19951565101565,0.14879242979242976
2.0155100455100445,5.223127067377067,5.258216366966367,10.179319458319455,4.247494089244089,3.482451659451659,2.7931499333999334,3.68151123876124,6.998849289599289,1.4342774170274177
4.641309523809524,4.918452380952381,4.586071428571429,11.324642857142857,4.966547619047619,7.653690476190477,4.777619047619048,2.917380952380952,6.950238095238096,1.6936904761904759
2.7514737088026995,4.064179513953068,2.8205956063144275,10.222677792289414,2.9942263404048384,3.930601490058337,2.812905262264506,1.4195676622692717,8.64568638613002,0.3439472109221684
2.655247184910262,3.770510343494696,3.9292581770096193,10.80622824150844,3.669585825564459,3.5930564411311803,2.550189530120228,3.549395859100276,7.652823594040931,1.07473858406333
2.386088398025953,4.541599514776523,5.401799362786286,12.797083665813567,4.706960955949115,3.9547202948061044,4.005711344724045,4.11946644358162,7.397963320295153,1.9207839605867971
2.779732042961326,4.674017604790476,3.9179997509539852,10.123409985501032,3.0662792462898163,5.293976367432061,3.671054093364205,2.2229802105494083,7.707298100962785,1.2478151381573523
7.746273809523809,8.86695238095238,4.64052380952381,24.812416666666667,6.899130952380952,10.435083333333335,8.090738095238095,4.916047619047619,7.202619047619049,4.489666666666667
2.727465367965367,4.791537878787878,4.935054112554113,14.05347186147186,3.870609307359307,3.4502251082251085,3.205035714285715,4.291396103896104,8.039545454545452,1.5517489177489179
3.135447635697635,3.6907823842823846,4.045723692973694,12.131466838716841,2.726865884115883,3.9608172105672086,2.9438672993673,1.5045940170940169,8.895144050394052,1.23357437007437
3.0222892343183543,3.3270487231510013,2.622488820633807,9.435122467857989,2.8753282852160935,4.194803006606332,2.8805537543210913,1.7780339615955578,7.0762414460418075,0.8290244489668804
3.819,5.957666666666666,8.311833333333333,14.246714285714283,6.702214285714286,5.936238095238094,5.235,4.207547619047619,6.050238095238095,2.4923809523809526
3.1619999999999995,6.493166666666667,6.432166666666668,11.069333333333336,6.044333333333334,9.935333333333336,5.817666666666665,3.061499999999999,7.456666666666667,4.126999999999999
2.5595003863414005,4.926444245296635,4.689440091676223,9.781217446889649,4.0939044118253385,3.669763216021455,3.7156188796885665,4.190890663469087,8.386853290313486,1.3154709451966837
2.2305667249417254,5.107266899766899,3.06534527972028,8.67272435897436,4.416516608391608,5.484752331002332,3.2277855477855475,1.9057036713286717,3.243030303030303,0.44485868298368303
2.7370961148844266,5.245592057194614,4.658653267570064,9.676620066036474,4.079821063568353,3.36181250015035,3.8207818687590356,3.228346730926453,7.0272124727697465,1.382866758026975
2.6857023809523803,6.00059523809524,5.057702380952382,12.085869047619049,3.813404761904762,2.879892857142857,2.8087023809523806,5.955297619047617,6.7175119047619045,0.6579999999999998
2.383878787878788,3.6851553030303035,4.300200757575757,7.490655303030304,4.3873901515151505,3.350609848484848,3.1552499999999997,4.675083333333333,7.469924242424241,0.708435606060606
4.067836940836941,4.898780663780665,4.315517316017316,13.091270202020205,4.5543419913419925,6.58159163059163,4.329744588744589,3.2303935786435782,8.008444083694085,1.9991616161616161
5.879797619047618,8.919892857142855,9.383714285714284,22.586154761904762,7.015190476190478,8.184023809523808,7.98,7.514309523809523,5.02284523809524,4.83
2.7514737088026995,4.064179513953068,2.8205956063144275,10.222677792289414,2.9942263404048384,3.930601490058337,2.812905262264506,1.4195676622692717,8.64568638613002,0.3439472109221684
4.6883333333333335,7.473333333333334,8.328333333333333,18.41,6.376666666666666,7.678333333333334,6.191666666666666,6.755,6.751666666666666,3.7616666666666667
5.397785714285715,3.9378095238095243,1.9442539682539686,12.086166666666665,3.800793650793651,5.484126984126984,3.308063492063492,1.6119603174603174,10.168396825396828,1.1654523809523807
2.7370961148844266,5.245592057194614,4.658653267570064,9.676620066036474,4.079821063568353,3.36181250015035,3.8207818687590356,3.228346730926453,7.0272124727697465,1.382866758026975
3.4319588744588736,4.658359307359307,1.4047240259740255,10.178915584415583,3.338533910533911,4.380802308802309,2.585393217893218,1.4352095959595959,7.338384199134198,0.427137085137085
2.745516408016661,4.694945145033607,4.68170668334136,9.577670372149244,4.393467010821698,4.366615581687202,3.303359441785645,4.086958418502451,7.455933832726344,1.3967676612042081
2.2308936104147272,4.1898384992331525,3.7287918366500605,8.651740246251855,2.94435253752544,2.768382653171151,3.0026493121638835,2.93501168130489,8.126903489712225,0.6212683648966459
3.4528024622689633,3.995868483616435,3.401805514088541,10.279685165058751,3.0931316687735375,4.003082313886691,2.6166358807189027,1.3695089645924308,7.472109352581024,0.2620466824058015
2.6006853176137277,4.848107612521433,4.716207847603331,10.389920138948076,4.450223193727755,3.7147325770804454,3.56844387127793,4.346479548559991,6.930811389218236,1.6871200801826287
2.6494078975133384,4.088477780466493,5.117040662179163,10.444893811815152,5.032663507597382,4.519747760095008,4.160794291802856,3.6023061332421036,7.135347452939294,1.7837320104739343
2.579142857142857,4.419476190476191,5.940857142857143,15.443428571428575,5.643380952380952,6.271642857142858,5.057166666666666,4.585142857142857,7.248523809523809,2.8894761904761905
3.083153069153069,4.823511877011876,5.013260184260186,8.788038683538684,3.893757464757465,3.351078976578977,2.0775134865134866,5.22610434010434,7.557136974136974,2.1336013986013986
5.5458333333333325,9.6725,9.2925,18.975833333333334,9.338333333333333,10.4225,9.645,3.980833333333334,8.9325,4.579166666666667
2.9749841269841273,4.223626984126983,3.7416904761904766,11.636642857142858,1.3237936507936507,5.544492063492064,1.2742619047619046,3.1379126984126975,5.110047619047619,1.7322698412698412
2.7514737088026995,4.064179513953068,2.8205956063144275,10.222677792289414,2.9942263404048384,3.930601490058337,2.812905262264506,1.4195676622692717,8.64568638613002,0.3439472109221684
2.725001988612074,4.121596058651602,3.945174995069442,12.151746827254607,4.318365972472953,5.844072422194451,3.490151100978798,2.290914695883205,7.847958824627591,0.8479496331882223
6.08,7.94,9.05,23.32,7.13,6.5,5.77,7.14,6.07,3.3
2.6078346300627335,4.894898279617063,2.734756350623547,8.974227709233082,3.145824443143342,6.141837733548292,2.827712143691548,2.2715649591617764,7.0247684311082335,1.2103409914071515
2.596093178327049,5.717999034120003,5.294290892798958,13.135539624354145,4.367306183959409,3.932710294186101,2.8893273984080428,3.1985341200018613,8.211318635665409,0.32012589023879334
6.300879870129871,4.853302308802308,7.3793917748917774,20.023347402597402,4.487383477633479,8.488646103896107,7.127127705627705,3.8276529581529575,5.049962121212121,3.5640007215007214
5.539840909090909,6.614061688311686,5.339139610389611,20.16576298701299,8.248077922077922,7.756766233766236,5.270389610389611,4.582327922077924,6.896314935064935,4.636327922077923
3.234474554040732,3.916550123895712,2.9851847205082502,8.794193854348265,2.774436453252629,4.335540459540459,2.951904633764927,1.173421153193212,7.52965048840049,0.9216518048944519
1.4275370877423157,3.5950081840357146,2.609132665042287,9.991548729357405,1.5409551478986965,3.2129598325910886,2.315624519035531,2.0769126491787784,5.631244996475529,0.054706511508513724
3.3155238095238087,4.046666666666666,3.742309523809523,13.162821428571426,2.0666666666666664,5.2295476190476196,2.6520714285714284,2.3055238095238098,9.514416666666666,1.630809523809524
2.8866583536521,4.58694670891791,4.2222045188332835,9.48712259257951,3.458807055456286,3.2906706509338015,3.019172517261726,2.9294857796210065,7.817199551915567,0.45747666149357613
3.038586362253158,4.182137501817066,2.663009405240443,9.281265280685949,2.907033362062774,3.766378656173548,3.4081899030192373,1.7737576571605205,7.020723944399254,0.28838536863033754
3.146922449776616,4.183729201715725,3.375514115370943,11.438888626979839,4.079856118856645,5.807731274484776,3.8711791648568834,2.0142583339269082,7.361973809463177,0.8216479370899443
1.7710873015873017,3.813190476190475,4.975857503607504,12.520010822510821,4.626493506493506,7.5921165223665215,3.6213538961038965,2.3227005772005773,7.480355339105341,1.7062730880230876
2.910099322232125,3.7144245871978194,4.753775450779875,10.566817570298813,4.2140868299952885,3.552811716696316,3.1299184045651627,3.697772183913153,7.318007168001674,1.3010771758684894
3.0222892343183543,3.3270487231510013,2.622488820633807,9.435122467857989,2.8753282852160935,4.194803006606332,2.8805537543210913,1.7780339615955578,7.0762414460418075,0.8290244489668804
4.07,2.69,2.6,8.3,2.78,3.33,3.0,1.04,4.73,0.29
2.2697392272759913,3.737126398111693,3.9367906986804027,9.198403665778665,3.227131617565441,3.1384150351282694,2.9714769919622848,2.7583728346816576,7.739430393952453,0.54778789347907
3.3136904761904757,7.088690476190476,5.86952380952381,16.12047619047619,7.465833333333333,8.842738095238094,4.093095238095238,1.7636904761904766,6.295119047619047,3.0575
2.987333333333333,6.8365,6.367666666666667,14.027999999999999,5.295333333333333,4.495,4.038,5.890333333333334,6.288833333333333,2.2438333333333333
3.1362783882783885,4.476467032967033,5.683254578754578,12.993562271062274,5.428080586080585,5.53538827838828,4.971531135531135,5.383027472527474,7.050981684981684,3.157470695970697
1.7784999999999993,5.986738095238095,7.445321428571429,23.77607142857143,8.86915476190476,5.708821428571429,5.555976190476191,5.311880952380952,9.381428571428568,4.367880952380952
3.5226280631823834,3.8253598433446516,3.9194583275335604,11.219434089655657,4.021623996337018,6.830415028239147,3.747706015474928,2.583391963084894,8.382507738933901,1.7711378299306548
2.910152345891124,4.554538612574216,3.8391629479481657,10.544360573722802,3.357089448305393,3.471845298363486,2.1521128263721137,3.1041551585239677,7.034593100698751,1.2314319309431538
3.3789680005666844,4.099353776856098,3.3152523623177643,11.030553597073727,2.8740629827688657,4.515793843969927,2.6335760925091423,1.3032228417007832,6.78631619962425,0.9477744051184458
3.2681821413450676,4.706352196219525,5.358103801093016,12.624536916400933,5.065805199272692,3.709147257154608,3.9078610610348057,3.9107762411606126,7.1674899543330675,1.0570364737825704
1.8109445081062725,4.864087280366693,5.1859526780409135,14.160572319837023,2.4574757660640008,6.053034632034633,2.7839225023342675,2.066240726593668,8.181029708853238,3.0081279390544093
2.8909590191382666,5.0126708634359,5.1706049553662705,10.232438747739277,4.330523894070289,3.9769092566045896,3.9776247116638577,3.9028740131402446,6.7618503697156225,1.760738238198821
2.7167977876799307,4.823367076284194,5.644019810352972,10.881705270222588,5.0366271876651645,4.442070402407975,4.230103924593525,3.643597644147779,6.164667192882871,2.0004448153419245
3.1800000000000006,5.6278333333333315,8.656333333333333,22.085500000000003,5.207833333333334,6.132999999999998,5.516333333333333,5.0515,5.678833333333331,4.226666666666665
2.1994801587301587,5.189194444444444,3.651107142857143,7.821456349206349,3.6833769841269834,2.405718253968254,2.604976190476191,3.2046071428571423,7.640170634920635,1.197265873015873
3.176678571428571,5.077107142857143,5.854496031746033,9.614563492063489,4.024634920634921,4.0711111111111125,4.7458769841269834,4.597658730158729,6.315849206349206,3.498087301587302
5.661666666666667,5.761166666666667,5.806166666666667,18.268166666666662,5.298166666666666,9.176333333333332,6.370000000000001,3.088833333333333,6.950166666666666,3.7528333333333337
4.4869913419913425,7.590439393939395,6.961909090909091,19.40014935064935,9.230071428571426,4.866274891774891,5.678480519480519,5.873448051948051,7.627203463203463,2.8683896103896105
3.8993571428571427,7.105880952380952,9.550357142857143,19.905261904761904,7.2152619047619035,6.036214285714286,7.18807142857143,6.045547619047619,7.272095238095237,4.093809523809523
5.557472222222222,9.668416666666666,6.813055555555556,22.497249999999998,6.632999999999999,10.328166666666666,6.499749999999998,3.3440833333333337,6.437833333333334,3.6298055555555555
5.397128205128206,6.169048229548229,7.211972527472526,16.94415445665446,7.890271672771672,6.458256410256411,5.53858669108669,4.997241147741148,5.695321123321123,4.023814407814408
