C,Q,B,M,G,H,S,F,P,L
3.7499999999999996,5.501666666666666,2.625,7.668333333333334,3.898333333333333,2.83,3.298333333333334,2.6366666666666667,6.055,0.37666666666666665
2.8893333333333335,3.782,3.487,8.965666666666667,2.8913333333333333,4.515,2.3063333333333333,2.585,9.084333333333333,0.735
3.0966666666666662,5.096666666666667,4.973333333333333,9.7,3.4333333333333336,6.62,3.7366666666666664,1.9466666666666668,8.163333333333332,0.7866666666666666
3.0966666666666662,5.096666666666667,4.973333333333333,9.7,3.4333333333333336,6.62,3.7366666666666664,1.9466666666666668,8.163333333333332,0.7866666666666666
2.826666666666666,5.676666666666668,6.466666666666668,12.423333333333336,4.48,4.0633333333333335,4.2,4.1466666666666665,5.566666666666667,2.69
2.4743333333333335,3.844833333333333,2.7448333333333337,8.9085,3.7843333333333335,4.999499999999999,3.130999999999999,1.44,7.418666666666667,1.292833333333333
3.87,7.2,9.35,19.68,6.6,8.55,7.25,5.51,10.05,4.84
2.1983333333333333,3.958333333333334,1.4216666666666669,9.328333333333333,2.671666666666667,2.706666666666666,1.6266666666666665,1.1383333333333334,5.078333333333333,0.27
3.5966796536796544,3.274556277056277,3.0190043290043285,7.973389610389611,1.8734675324675325,4.422878787878788,2.3879285714285716,0.9263571428571429,8.153155844155844,1.0696406926406927
2.2341666666666655,4.732869047619047,5.85552380952381,14.694761904761908,4.687880952380952,2.640738095238096,4.849440476190476,3.445559523809525,7.633309523809523,1.8033452380952377
2.503333333333333,5.531666666666667,6.37,11.87,4.791666666666667,3.313333333333333,4.208333333333334,3.436666666666667,5.813333333333333,0.795
3.1294999999999997,5.6306666666666665,5.390333333333333,12.327833333333336,3.6068333333333333,4.363166666666666,3.1553333333333335,3.2983333333333333,7.452333333333334,0.9209999999999999
3.268380952380953,5.669380952380951,5.893380952380952,13.872333333333334,5.717428571428571,4.618380952380953,5.064095238095238,3.913095238095238,7.288809523809524,3.054190476190476
2.72,3.815,4.11,9.035,1.925,2.235,2.015,2.675,8.99,0.3
2.992071428571428,3.3437142857142845,3.9604999999999997,7.903499999999997,2.7209285714285714,5.074642857142857,3.4449285714285707,1.0053571428571428,4.385142857142857,1.2869999999999997
4.253333333333334,7.343333333333334,5.243333333333334,12.496666666666668,4.076666666666666,7.946666666666667,4.53,2.566666666666667,7.69,1.4
2.933333333333333,3.4575,5.108333333333333,8.029583333333333,2.0379166666666664,2.11375,2.0120833333333334,0.6004166666666667,9.895416666666666,0.06791666666666667
0.8282142857142858,4.074761904761904,3.3641666666666667,8.976785714285716,3.2997619047619047,3.654761904761904,2.9946428571428574,4.456428571428572,9.713214285714285,0.0025
1.3290476190476193,4.186428571428571,4.101666666666667,9.153452380952382,3.278928571428571,3.7739285714285713,3.2096428571428572,4.228928571428572,9.132380952380952,0.5525
2.245,4.43,4.9075,10.955,4.1375,4.38,3.265,3.87,5.14,0.6275
2.205,4.34,3.49,14.175,5.705,8.985,4.78,2.855,7.84,3.095
2.2568333333333332,3.7185000000000006,2.575166666666667,8.699499999999999,3.3049999999999993,2.854166666666667,2.072833333333333,3.194,6.100833333333332,1.0941666666666667
2.1685,3.3945,3.3245,8.9015,3.373,4.65,2.013,2.61,8.9385,0.8
2.8776666666666664,4.17397619047619,4.421261904761905,9.462214285714285,3.6509761904761904,2.7536190476190474,2.629142857142857,2.0366904761904765,9.699261904761904,0.5273809523809524
3.1863333333333337,3.077333333333334,3.202166666666666,8.917333333333334,2.529,4.057833333333334,2.588833333333333,1.2605,6.037833333333334,0.6066666666666667
4.21,3.77,3.25,13.9,3.3,7.4,3.9,2.65,8.35,1.43
3.7455000000000003,4.107833333333334,4.1386666666666665,13.762666666666666,5.2375,6.25,2.893666666666667,1.8523333333333334,6.710166666666667,0.9625
2.3518571428571424,3.4440000000000004,1.7390000000000003,10.915142857142857,2.801285714285714,2.8307142857142855,2.2521428571428572,1.9244285714285712,6.767857142857143,0.7862857142857144
2.5544905094905093,5.618083777333779,4.017547757797757,8.520667582417584,4.225814130314132,4.16685445110445,3.17382226107226,3.4086388056388057,6.961144355644356,1.665622599622599
2.3296666666666668,5.425166666666667,4.5155,10.630833333333333,4.750333333333333,3.060333333333334,3.7190000000000003,3.7421666666666664,7.370666666666668,1.0443333333333333
2.882916666666667,3.569690476190476,2.9136071428571433,10.464630952380952,2.930071428571428,3.9402738095238097,2.3839166666666665,3.277321428571428,7.823190476190478,0.25
0.8953333333333333,6.481,4.095666666666667,9.294333333333332,4.554666666666666,2.782,4.6323333333333325,2.7013333333333334,7.2316666666666665,1.7276666666666665
3.31,6.39,5.86,18.09,5.96,9.23,7.73,3.14,7.45,4.44
2.65875,4.2277499999999995,2.1844642857142857,8.17682142857143,1.6521904761904762,4.273750000000001,2.708333333333333,1.4534285714285715,7.107273809523811,0.5952142857142858
4.09,9.1925,10.635,22.6975,8.0425,8.98,7.9975,6.43,8.62,3.0175
2.1975,4.1,3.7175,8.4925,3.675,3.1425,3.0775,1.9225,7.915,0.63
2.8141666666666674,6.1715,3.0341666666666676,9.849,5.6643333333333326,3.1795,4.248833333333334,3.905833333333334,8.806166666666666,0.15933333333333333
3.42,3.64,1.39,10.28,2.44,3.18,1.93,1.94,9.72,0.91
2.7063095238095243,7.000357142857143,7.091428571428571,16.103809523809524,5.487380952380952,2.868928571428571,6.780357142857143,4.403214285714285,7.703214285714285,1.4198809523809524
1.9758333333333333,3.9466666666666663,3.295833333333333,9.8425,3.431666666666666,2.0841666666666665,2.3675,3.4241666666666664,7.885000000000002,0.2733333333333334
2.645333333333333,3.415999999999999,4.424666666666666,9.818666666666667,3.914,2.6173333333333333,4.035333333333334,4.902666666666667,7.014666666666667,1.0113333333333334
3.076666666666666,5.256,4.132666666666667,8.475333333333333,5.006666666666667,3.8480000000000003,2.8433333333333333,1.9226666666666667,8.356,0.23600000000000002
1.8151666666666668,2.662083333333334,2.813583333333333,7.593916666666668,1.9623333333333333,4.620916666666666,2.759833333333333,1.9844999999999997,7.891666666666667,2.0270833333333336
2.865666666666667,5.678999999999999,4.325666666666667,11.218,3.84,2.956666666666666,3.188,2.2576666666666667,6.565,0.5533333333333333
2.1466666666666665,6.263333333333333,6.343333333333333,16.273333333333333,6.66,8.306666666666667,6.446666666666667,4.096666666666667,7.876666666666666,3.6400000000000006
1.6166666666666665,2.4491666666666667,5.10125,11.901666666666666,4.432916666666667,7.270416666666668,3.121666666666666,1.68625,6.639166666666667,0.37375
1.843261904761905,3.9607142857142854,3.7251904761904764,7.744785714285714,4.525095238095238,3.224690476190476,3.5428571428571427,2.294738095238095,7.22702380952381,0.7173809523809525
3.5753333333333326,5.389666666666666,3.030333333333333,9.245,3.175,4.734,3.5146666666666677,2.0243333333333338,8.110666666666667,0.16
2.99,6.965,8.33,19.195,5.545,6.32,5.825,4.71,6.67,2.955
3.2291666666666674,3.2165238095238093,4.08102380952381,11.216880952380953,3.154904761904762,3.0510238095238087,2.1845000000000003,2.699404761904762,7.540190476190475,0.05
2.289015873015873,4.360571428571429,2.9643174603174605,10.612174603174601,2.5491587301587306,4.5896349206349205,3.065634920634921,1.2863412698412702,7.024515873015875,0.27516666666666667
2.9081269841269837,4.535825396825397,3.902682539682539,9.961845238095234,3.8411825396825394,6.092611111111112,3.38340873015873,1.7010277777777776,7.828563492063491,1.4522976190476187
4.157678571428571,7.041428571428572,5.922440476190476,12.332718253968256,2.233849206349206,5.255376984126982,3.1376587301587295,5.0850396825396835,6.11138888888889,1.1838690476190477
1.6758333333333335,6.6241666666666665,3.368333333333333,14.158333333333333,2.4925,5.0249999999999995,4.491666666666667,0.6025,9.158333333333333,3.526666666666667
2.3600000000000003,4.833333333333334,2.703333333333333,11.993333333333334,3.056666666666666,4.499999999999999,3.15,1.0833333333333335,7.8933333333333335,1.8200000000000003
3.836833333333333,4.377045454545455,6.237818181818182,9.282318181818182,3.397318181818182,3.6346666666666665,4.770545454545455,3.2550151515151513,6.747984848484849,1.411060606060606
2.8253333333333326,3.7965238095238085,3.015857142857142,11.08754761904762,2.8072380952380955,3.6953571428571435,3.091333333333333,3.584071428571429,7.455357142857143,0.5383333333333333
3.94,7.1,7.9925,19.04,8.8575,4.775,5.875,5.53,7.39,3.3625
2.2568333333333332,3.7185000000000006,2.575166666666667,8.699499999999999,3.3049999999999993,2.854166666666667,2.072833333333333,3.194,6.100833333333332,1.0941666666666667
3.2318467088467107,4.398952658452657,3.3120268897768885,9.43230788655789,2.7676620324120322,5.380500888000887,3.038831085581086,2.027031773781774,6.903041375291374,1.2222541070041073
3.385,4.911666666666667,2.956666666666667,7.886666666666667,5.096666666666667,6.63,1.32,1.8916666666666668,8.411666666666667,0.48
3.7560476190476204,3.3320952380952393,5.068714285714286,10.517904761904761,3.977523809523809,4.704999999999999,3.4991904761904764,3.3300476190476194,7.991904761904761,1.66
3.1806666666666668,5.163166666666666,2.3909999999999996,10.549666666666667,3.1359999999999997,3.841833333333333,1.2568333333333335,1.1798333333333333,6.525000000000001,1.4826666666666666
2.686666666666666,2.6333333333333337,3.1566666666666663,10.736666666666665,2.5733333333333337,2.69,1.97,1.4233333333333331,8.223333333333334,0.96
3.423333333333334,7.0325,9.145,20.6575,7.099166666666667,7.253333333333333,7.094166666666667,6.026666666666667,6.11,3.4041666666666663
3.6526666666666667,5.942,6.469333333333334,15.898666666666667,6.554666666666667,8.122,6.22,3.1519999999999997,6.002666666666666,3.58
3.16,5.04,5.79,17.17,3.95,4.84,5.17,3.38,6.2,0.78
4.020833333333333,6.143333333333333,8.0625,19.02583333333333,6.814999999999999,6.410833333333334,6.1925,5.655,6.615833333333333,3.3
2.466666666666667,3.59,0.9633333333333334,12.113333333333335,2.4033333333333333,4.49,1.88,1.4733333333333332,6.126666666666668,0.4466666666666667
3.147190476190476,4.158714285714286,1.7912857142857144,5.460190476190475,1.9328095238095238,6.02797619047619,4.896,3.3348571428571434,5.186333333333335,0.0976190476190476
2.51,5.21,6.1,12.99,5.06,4.02,4.75,4.27,6.73,0.85
2.9863373015873016,4.488506132756132,5.624321428571429,9.600919191919193,6.23983658008658,4.966922438672439,5.597592712842713,7.188220779220778,5.347480519480521,0.6929624819624819
2.1975,4.1,3.7175,8.4925,3.675,3.1425,3.0775,1.9225,7.915,0.63
3.285833333333333,3.7268333333333334,2.2326666666666672,9.633333333333335,4.9745,4.99,3.3683333333333327,1.1410000000000005,8.327833333333336,1.3655000000000002
2.802,6.434,5.9495000000000005,11.132,3.3585000000000003,4.149,2.427,2.93,7.364,2.0335
6.22,5.4825,5.3225,24.3775,4.535,4.6325,4.815,2.2625,6.915,1.65
2.552916666666667,4.289583333333334,1.6597500000000003,7.262750000000002,2.8251666666666666,4.26925,2.4243333333333332,0.9025,6.917416666666667,0.7333333333333333
2.2341666666666655,4.732869047619047,5.85552380952381,14.694761904761908,4.687880952380952,2.640738095238096,4.849440476190476,3.445559523809525,7.633309523809523,1.8033452380952377
2.9995,4.852833333333333,6.3245,11.096666666666668,5.045833333333333,3.3608333333333333,4.5168333333333335,4.92,7.957999999999999,1.2168333333333332
1.4781269841269844,4.141690476190477,1.991047619047619,10.545722222222222,2.53452380952381,6.192134920634921,2.9170079365079364,1.9639047619047616,9.020150793650792,1.0414999999999999
4.945,6.709999999999999,4.63,16.055,6.42,7.285000000000001,5.16,2.605,6.655,3.035
2.651666666666667,4.02,5.208333333333334,10.848333333333333,7.26,3.5116666666666663,4.941666666666666,4.465,5.216666666666666,2.69
4.267214285714285,2.725857142857143,2.4833095238095235,15.477380952380951,3.197547619047619,4.5456666666666665,1.3378333333333337,2.6523333333333334,6.882714285714286,0.8817619047619049
3.8350129870129877,3.1678896103896097,2.980670995670995,8.061722943722943,1.501800865800866,4.852045454545454,1.9837619047619048,0.6621904761904761,8.07732251082251,1.3779740259740259
2.9683333333333333,5.191666666666666,6.338333333333334,12.383333333333333,5.201666666666666,4.3,4.87,4.416666666666666,7.876666666666668,1.14
4.005,4.133,3.91575,12.2585,4.10425,5.516,4.88625,2.5702499999999997,8.0075,2.015
3.040666666666666,2.8094999999999994,3.7626666666666666,7.804166666666667,3.7656666666666667,1.1593333333333333,2.4455,2.3195,10.445833333333335,0.9895
2.8791666666666673,3.2175,3.3833333333333337,7.984166666666668,2.533333333333333,3.869166666666666,2.455833333333333,1.8058333333333332,8.6075,1.265
2.9044523809523817,4.053071428571428,3.9291666666666667,10.286714285714286,3.0119761904761906,3.31,3.719190476190476,3.845285714285714,9.377142857142857,0.7939047619047619
2.175,3.27,4.2175,9.115,3.7275,3.535,3.24,3.375,6.56,1.1625
2.602,3.620333333333333,3.891,9.294333333333332,4.014666666666667,4.5216666666666665,2.5116666666666667,4.097666666666667,9.168333333333333,2.3433333333333333
3.082833333333333,3.457166666666667,2.488,9.666333333333332,3.1670000000000003,4.637333333333333,3.020833333333333,1.8043333333333333,8.033999999999999,0.3625
3.355,5.695,6.875,13.63,5.215,3.985,4.735,4.59,6.67,1.795
2.552916666666667,4.289583333333334,1.6597500000000003,7.262750000000002,2.8251666666666666,4.26925,2.4243333333333332,0.9025,6.917416666666667,0.7333333333333333
4.76,7.65,8.6625,20.41,8.1375,5.925,6.105,5.91,8.02,3.3425
4.0088333333333335,5.157833333333333,3.937166666666666,16.474333333333334,4.405833333333333,6.687666666666667,4.142166666666667,2.2595,5.652166666666667,2.3198333333333334
2.9044523809523817,4.053071428571428,3.9291666666666667,10.286714285714286,3.0119761904761906,3.31,3.719190476190476,3.845285714285714,9.377142857142857,0.7939047619047619
3.9025,3.5388095238095243,2.6575,7.800714285714285,2.7852380952380953,5.820952380952381,2.695,2.777738095238095,7.1025,0.17
2.435202380952381,3.741761904761905,3.4832261904761905,9.126964285714287,3.2067857142857137,3.3261071428571425,2.98875,3.640428571428572,6.804059523809524,0.843
1.7559285714285713,4.6847619047619045,2.996452380952381,10.313428571428572,2.719119047619048,3.800404761904762,2.4321428571428574,2.7670714285714286,7.959214285714285,0.145
2.933333333333333,3.4575,5.108333333333333,8.029583333333333,2.0379166666666664,2.11375,2.0120833333333334,0.6004166666666667,9.895416666666666,0.06791666666666667
4.259833333333334,3.7141428571428583,4.784607142857142,10.973749999999997,3.747238095238094,4.273785714285713,2.370809523809524,3.6546190476190477,7.257535714285716,1.0633214285714285
2.477,5.219333333333333,5.983666666666667,12.089333333333334,5.0219999999999985,4.501666666666667,4.182333333333333,5.029333333333333,6.116333333333333,1.7916666666666665
3.268333333333333,6.035,7.446666666666666,20.003333333333334,7.303333333333334,5.375,5.06,5.035,8.318333333333333,4.18
1.849333333333333,5.121333333333333,3.986666666666667,13.715333333333334,3.961333333333333,3.4066666666666663,3.6946666666666665,3.841333333333333,5.636,2.39
4.460523809523809,5.5484285714285715,7.137904761904761,15.995809523809523,6.928952380952382,8.738428571428571,6.19,3.3884285714285713,5.870523809523808,4.36
3.6773333333333333,5.155166666666666,3.5798333333333336,10.4875,3.965,6.310499999999999,3.3776666666666664,2.3778333333333332,6.989666666666667,1.65
2.552916666666667,4.289583333333334,1.6597500000000003,7.262750000000002,2.8251666666666666,4.26925,2.4243333333333332,0.9025,6.917416666666667,0.7333333333333333
3.653666666666666,3.4555000000000002,2.3555,8.941166666666668,4.200333333333333,4.674833333333333,3.4636666666666662,1.5133333333333332,8.430666666666665,1.2548333333333332
3.826190476190476,5.6971428571428575,8.164285714285715,20.59285714285714,7.43095238095238,5.806190476190477,6.025238095238094,4.943809523809524,6.86,4.125238095238095
3.033166666666666,3.998,3.1545,11.690833333333336,3.5244999999999997,5.559166666666666,3.3201666666666667,1.3060000000000003,8.116,0.8683333333333334
2.7390000000000003,4.486666666666666,4.736333333333333,6.152333333333334,2.7743333333333333,2.923666666666666,3.4763333333333333,4.963333333333334,7.800666666666666,0.8956666666666666
3.810833333333333,4.1066666666666665,4.545833333333333,15.463333333333335,5.2266666666666675,6.821666666666666,5.475833333333332,1.7208333333333332,7.415833333333333,0.3133333333333333
4.33,10.16,9.77,26.07,8.29,11.34,7.85,4.71,2.64,4.69
2.7995,4.38,1.9575,11.453499999999998,3.2475,6.294,4.6175,2.9360000000000004,4.156000000000001,0.42550000000000004
2.1783333333333332,4.409166666666667,4.456833333333333,8.966833333333335,3.2541666666666673,3.086833333333333,3.532166666666667,3.444833333333333,8.089333333333334,0.72
4.333666666666667,5.500500000000001,4.254333333333333,14.493166666666669,5.319166666666666,9.0235,4.890833333333333,2.8581666666666665,5.801,1.6905
2.865666666666667,5.678999999999999,4.325666666666667,11.218,3.84,2.956666666666666,3.188,2.2576666666666667,6.565,0.5533333333333333
3.2233333333333336,3.7166666666666663,4.526666666666666,7.186666666666667,4.14,8.21,4.293333333333334,2.0933333333333333,9.473333333333333,0.13
2.0,1.8604999999999996,2.5171666666666668,8.861,2.25,4.284833333333333,2.03,2.3038333333333334,7.550499999999999,0.49383333333333324
3.9956666666666663,4.687333333333332,6.009000000000001,9.775166666666667,3.4686666666666657,4.5735,3.434166666666667,2.9121666666666663,8.448999999999998,2.239833333333334
2.7064999999999997,7.845666666666667,7.202999999999999,16.786333333333335,7.127833333333334,2.2571666666666665,4.376333333333333,5.901166666666667,5.056666666666667,1.155166666666667
3.8350129870129877,3.1678896103896097,2.980670995670995,8.061722943722943,1.501800865800866,4.852045454545454,1.9837619047619048,0.6621904761904761,8.07732251082251,1.3779740259740259
2.418166666666667,3.539666666666667,3.1686666666666667,8.945,4.202833333333333,3.8041666666666667,2.5335,1.6268333333333331,8.752666666666666,0.08
1.85,5.07,6.84,7.94,4.48,4.18,4.09,4.12,9.5,1.58
4.026666666666667,3.963333333333333,2.4,14.99,4.206666666666667,7.3,3.4,3.81,10.543333333333333,2.94
3.0450000000000004,6.415000000000001,7.440000000000001,16.335,5.12,4.074999999999999,5.18,4.255,7.064999999999999,3.23
3.1425,5.286000000000001,5.133666666666667,12.408499999999998,4.927333333333333,4.560833333333333,4.314833333333333,4.356833333333333,7.457000000000002,2.1865000000000006
4.624666666666667,7.217333333333333,9.277999999999999,18.837333333333333,7.196666666666667,8.754666666666667,8.378666666666668,6.258666666666667,8.943333333333333,4.276666666666666
2.8225,8.4725,4.665,17.0425,5.1825,7.6325,6.7225,3.2125,7.8975,3.0725
1.6364166666666664,1.8064166666666666,3.7759166666666677,8.097583333333333,2.87025,2.225,4.171666666666667,2.3871666666666664,8.023333333333333,0.2316666666666667
3.48,6.94,5.38,10.42,5.6,4.14,2.46,3.63,6.86,1.96
2.553166666666667,6.51,4.6205,8.736833333333333,4.783666666666667,2.4368333333333334,5.190499999999999,2.6268333333333334,9.566333333333333,3.4
3.273333333333334,7.13,5.863333333333332,15.236666666666665,6.133333333333333,7.036666666666667,5.086666666666666,3.2566666666666664,5.94,3.213333333333334
1.4881666666666666,6.006166666666668,2.5541666666666667,8.274,4.888333333333333,2.4461666666666666,2.372666666666667,4.288499999999999,4.6738333333333335,0.698
2.2091666666666665,4.534166666666666,5.521500000000002,11.227666666666666,4.630499999999999,4.1935,3.896833333333333,4.969333333333333,6.536333333333333,2.142833333333333
2.2218333333333335,5.409166666666668,3.899833333333333,8.897333333333332,5.597,3.6525,3.7413333333333334,5.594166666666666,4.950166666666667,0.9079999999999999
2.883,3.8438333333333334,3.025833333333334,9.606833333333332,2.8655,3.657,3.1864999999999997,3.4564999999999997,9.4775,0.8468333333333333
2.2934832112332106,3.845470113220112,4.56731105006105,9.177248862248861,4.993500804750804,3.9847820235320235,3.5557606005106006,4.545963758463759,6.275515928515928,2.282023532023532
6.47,10.01,6.48,24.38,6.66,10.18,6.47,3.78,5.01,4.11
3.605,6.415,6.44,19.155,7.45,4.445,5.595,5.325,5.655,3.355
4.406190476190477,9.149642857142858,11.209285714285716,22.37035714285714,8.383452380952383,9.376190476190475,7.7527380952380955,7.063809523809524,8.37,3.852738095238095
3.76,6.34,6.74,17.9,5.73,8.27,5.8,2.86,7.13,2.57
3.4328571428571424,4.9871428571428575,8.279285714285715,22.34785714285714,7.449285714285713,6.912857142857144,6.218571428571428,4.962142857142857,6.24,3.9535714285714287
4.43,7.62,6.23,19.43,5.25,8.53,6.16,2.22,6.02,3.02
3.8350129870129877,3.1678896103896097,2.980670995670995,8.061722943722943,1.501800865800866,4.852045454545454,1.9837619047619048,0.6621904761904761,8.07732251082251,1.3779740259740259
3.6919166666666667,3.505,2.39425,12.935333333333332,3.7657499999999997,4.965,3.2269166666666664,1.9511666666666667,8.344249999999999,1.34
3.475880952380952,3.4756904761904757,1.8443095238095237,12.917380952380952,4.715714285714287,7.124499999999999,4.254333333333333,1.67,7.455880952380951,2.6297619047619047
3.1125490897990904,4.667995948495949,3.7427379287379297,11.974502331002329,2.88637776112776,8.57674764124764,4.923835053835053,3.8189657564657566,8.324380841380842,0.3561227938727939
2.6426666666666665,3.3073333333333337,3.840333333333333,11.132,3.3810000000000002,6.127999999999999,3.0069999999999997,1.8326666666666664,4.112666666666667,2.095
2.8141666666666674,6.1715,3.0341666666666676,9.849,5.6643333333333326,3.1795,4.248833333333334,3.905833333333334,8.806166666666666,0.15933333333333333
3.1766666666666667,4.272666666666667,2.1901666666666664,7.116333333333334,2.6076666666666664,4.712333333333333,2.9058333333333337,2.027833333333333,6.287833333333333,0.6683333333333334
3.403349206349206,4.345071428571428,3.32331746031746,11.366174603174604,5.10565873015873,5.704468253968254,3.8389682539682544,1.9828412698412694,7.453515873015874,1.2836666666666667
2.4168333333333334,4.7465,2.9865,10.353499999999999,3.4618333333333333,5.145333333333333,3.321833333333333,1.3275,6.5986666666666665,1.0728333333333333
4.231,6.982,9.269,18.363,6.206,8.261,7.805,5.854,9.515,4.51
2.755238095238095,4.227746031746033,3.1094523809523817,10.59949603174603,4.063111111111111,5.603253968253969,4.141361111111111,2.335400793650793,6.721103174603173,1.7426865079365081
3.12575,4.732083333333333,5.555083333333333,13.386,5.597416666666667,4.1695,3.8128333333333337,4.7065,7.910083333333334,0.695
2.355,3.755,3.635,8.615833333333333,3.24,4.038333333333334,3.2383333333333333,3.580833333333333,8.911666666666667,0.1325
2.9916666666666667,3.215,2.515,5.708333333333334,2.0966666666666667,2.02,3.9866666666666664,1.44,8.951666666666668,0.58
1.6758333333333335,6.6241666666666665,3.368333333333333,14.158333333333333,2.4925,5.0249999999999995,4.491666666666667,0.6025,9.158333333333333,3.526666666666667
2.46065873015873,3.9046724386724394,4.621556277056277,8.917064213564213,3.028659451659452,2.7685079365079366,3.3273470418470414,3.360396103896104,7.085770562770563,0.7903463203463204
3.216666666666667,4.2733333333333325,2.6633333333333336,9.443333333333333,3.6433333333333335,4.393333333333333,3.0199999999999996,1.2899999999999998,6.246666666666666,1.403333333333333
1.2548809523809523,3.864761904761904,3.5675,9.447619047619048,3.167261904761905,2.852261904761905,2.887142857142857,5.1189285714285715,9.411547619047617,0.05
2.18,3.15,4.085833333333333,9.306666666666667,3.7075,3.4216666666666664,3.085,3.3033333333333337,6.683333333333333,1.1458333333333335
3.1670238095238097,4.455714285714286,1.906785714285714,7.195476190476191,2.2226190476190477,4.2855952380952385,2.371428571428572,0.5092857142857143,6.498333333333335,0.9183333333333334
2.8186666666666667,2.5851666666666664,2.262833333333333,7.617000000000001,2.950166666666667,2.9384999999999994,3.9976666666666665,1.3331666666666666,6.909166666666668,0.4333333333333333
2.496833333333333,2.7768333333333333,4.195,10.094333333333333,4.143,5.314500000000001,3.2143333333333333,4.135999999999999,8.0,4.096833333333333
1.57,4.86,5.24,7.21,4.97,4.2,3.22,3.24,6.24,1.45
3.0583333333333336,3.8591666666666664,2.315,12.295,2.5733333333333333,5.1675,2.5525,1.7125,6.406666666666667,0.52
2.7328333333333332,4.2410000000000005,4.090833333333333,14.598166666666668,5.566833333333334,4.015833333333333,4.629333333333334,4.771833333333334,6.377833333333334,2.768333333333333
2.7536666666666667,3.513166666666666,3.462166666666667,8.2535,2.6698333333333335,5.146166666666667,2.8085000000000004,1.4913333333333332,7.344666666666666,0.237
4.32,7.0,4.49,11.97,3.59,6.16,3.32,2.05,5.86,1.48
