C,Q,B,M,G,H,S,F,P,L
2.164133422133421,4.1539658952158955,3.7252928182928198,9.861271450771449,2.919710317460316,2.741449383949383,2.15300160950161,1.992038073038073,9.084883033633036,0.552837162837163
3.567047619047618,4.909285714285715,4.3919523809523815,7.065857142857144,4.529285714285715,3.029238095238095,1.9717619047619044,3.544428571428572,8.30942857142857,1.0754285714285716
2.0925952658452656,4.059172716172718,3.8436346986346983,7.346458139083138,3.6610698745698755,3.107611915861916,1.8631352675102673,2.4033215118215123,7.570511571761574,0.30861673049173044
4.202166666666667,5.184190476190476,3.183952380952381,11.718333333333332,4.7090000000000005,5.8290476190476195,4.146166666666667,3.36,6.7955000000000005,0.7925714285714285
3.503127206127206,3.925768564768565,4.234911963036963,7.13051592851593,2.814191988566989,3.837461385836385,3.2883336802086816,3.180807817182818,7.812256271506271,1.345495670995671
3.6019918831168822,2.947517316017316,1.6842922077922078,10.615990259740261,2.6139929653679657,4.0803912337662345,1.2642959956709958,1.1122234848484849,7.130191017316019,0.022970779220779218
3.218952380952381,4.084428571428571,2.793392857142856,11.033888888888889,3.1235515873015878,5.863357142857142,4.121825396825397,2.288853174603174,6.714710317460317,0.36775793650793653
3.430674603174603,4.16413492063492,2.5969523809523802,10.227579365079364,3.429071428571429,4.015595238095239,2.019206349206349,0.6560079365079363,8.42069841269841,0.9857777777777779
3.6370714285714296,3.3322857142857147,2.7297976190476185,9.585166666666668,2.360940476190477,4.244583333333333,2.7750714285714286,1.0767976190476192,8.562000000000003,2.240035714285714
2.9516269841269844,3.7315674603174602,2.1141865079365076,6.200337301587301,3.302460317460317,5.908650793650793,3.863630952380952,1.2329166666666667,4.944880952380952,1.1617857142857142
3.1903214285714285,5.406904761904761,6.797714285714285,8.329369047619046,5.357488095238096,2.8379285714285714,3.650380952380952,4.669821428571428,5.026833333333333,2.607190476190476
6.770333333333333,10.588666666666665,11.715666666666666,30.461,10.107000000000001,6.873666666666666,7.922999999999999,7.419333333333334,6.313666666666666,3.31
2.8633333333333337,4.453333333333332,3.52,11.743333333333332,3.006666666666667,5.53,3.483333333333333,2.516666666666666,7.566666666666666,1.4966666666666666
5.086095238095238,5.787047619047619,4.745714285714286,14.712261904761904,5.321738095238095,6.434404761904762,4.8566666666666665,2.0823571428571426,7.306785714285715,1.2648095238095238
3.3719235808481174,3.11715313212759,2.908288507459174,8.353629348205972,3.318061693251709,5.316060642058322,2.877540787085292,1.3196258675105428,7.4329850114196105,0.41782055680817287
2.0925952658452656,4.059172716172718,3.8436346986346983,7.346458139083138,3.6610698745698755,3.107611915861916,1.8631352675102673,2.4033215118215123,7.570511571761574,0.30861673049173044
3.273469361238812,4.161233782036231,3.2380373641367397,9.965641269282086,3.999089863648115,5.991496275603744,4.141447652652458,1.8884401082663451,7.865053382589054,1.0279662432342633
3.7736904761904766,4.796880952380953,5.5913095238095245,9.052785714285715,6.5690952380952385,4.051476190476191,4.1051666666666655,2.965,4.520238095238096,0.6354047619047619
2.4333333333333336,6.268666666666666,5.570333333333332,14.774,3.356333333333333,8.371333333333336,4.5856666666666674,1.2866666666666668,8.852666666666666,0.22666666666666666
3.5116666666666667,7.533333333333334,7.973333333333334,18.945,6.885,5.758333333333333,5.045,4.546666666666667,4.833333333333333,3.77
5.128607142857143,4.897738095238094,3.1596428571428574,11.22904761904762,4.7467500000000005,6.116095238095238,5.772142857142859,2.524345238095238,6.841297619047618,0.6493690476190477
4.6381428571428565,5.381333333333333,5.591666666666668,20.85938095238095,5.256285714285713,7.810999999999999,8.878571428571428,2.4988095238095243,7.307476190476189,4.418904761904762
3.440833333333333,5.4675,3.9675,15.179166666666667,5.849166666666667,7.828333333333334,5.025833333333333,2.2333333333333334,4.685,3.865
3.3429047619047623,3.9734642857142854,2.6839523809523813,10.691416666666667,4.202595238095238,3.1967023809523805,3.0237857142857147,1.7519761904761904,10.054571428571426,1.2284166666666667
2.5822931678520256,5.332886673059072,4.966228171245085,11.117551135679133,4.864988392031534,4.09345355198189,2.8815043895060386,3.602535179480411,6.564357133638262,1.1549111964466494
3.5932142857142857,4.802714285714286,3.102833333333333,10.118071428571428,4.878285714285713,5.303928571428571,5.386738095238095,1.9951190476190477,10.668333333333333,3.2741666666666664
4.736321067821068,8.414381673881673,5.999984848484848,22.956032467532463,8.454352813852811,11.252068903318902,7.479237373737371,4.734626262626262,7.781020923520925,3.981809884559885
3.36047619047619,4.594166666666666,2.444285714285714,9.847785714285713,2.5613095238095243,3.3560238095238093,4.574642857142857,5.268190476190476,9.87147619047619,0.11095238095238096
2.1814285714285715,4.46,2.9190476190476193,6.043809523809523,3.3652380952380954,2.1523809523809523,2.469047619047619,2.439047619047619,9.19095238095238,0.29904761904761906
3.43902380952381,5.304785714285715,5.512214285714284,12.981761904761907,2.6555238095238094,6.97842857142857,4.700666666666667,2.5630952380952383,9.24690476190476,1.621880952380952
3.43902380952381,5.304785714285715,5.512214285714284,12.981761904761907,2.6555238095238094,6.97842857142857,4.700666666666667,2.5630952380952383,9.24690476190476,1.621880952380952
3.01,5.743333333333332,5.68,14.553333333333335,5.433333333333333,4.5633333333333335,4.726666666666667,4.89,6.966666666666668,2.1833333333333336
4.159000000000001,3.373333333333333,2.974666666666667,11.961666666666666,2.739666666666667,3.288666666666667,3.0936666666666666,1.2476666666666667,5.793333333333333,1.1433333333333333
4.82,6.055,6.37,10.22,5.485,6.23,5.47,5.38,9.005,3.92
1.0806666666666667,3.5085,2.079166666666667,6.526166666666669,3.0260000000000002,2.092833333333333,2.4605,2.8815000000000004,9.479999999999997,0.03
2.387441812284741,3.635726943904128,3.303472354531186,7.750873165921084,2.7135975708492164,4.378600140841449,2.4584993987092316,1.7187160474561818,7.407134345575145,0.3060382909978054
2.8046031746031743,4.9974285714285696,4.334587301587302,11.022238095238095,3.213698412698412,2.703095238095238,3.089126984126985,2.803063492063492,6.992698412698411,0.8244444444444444
4.933333333333334,3.595,7.551666666666666,9.523333333333333,7.281666666666666,4.263333333333334,5.798333333333334,3.788333333333333,7.451666666666666,0.4416666666666667
1.801095238095238,6.8547142857142855,5.287809523809524,14.810571428571425,7.6242857142857146,4.395571428571429,5.1792380952380945,4.71495238095238,6.714238095238095,3.6031428571428576
2.6717738095238093,4.054238095238095,5.048154761904762,11.95975,3.706035714285714,2.436059523809524,2.053154761904762,3.7614761904761904,6.991392857142858,2.742238095238095
2.906,3.860333333333333,4.672166666666667,8.791333333333334,2.343166666666667,2.7055000000000002,4.788166666666666,4.6065000000000005,6.97,1.1106666666666667
2.3741183261183263,5.224062770562771,3.247178571428571,10.104165945165946,1.8234386724386724,2.933275252525253,2.213023809523809,2.09328391053391,7.541806998557,1.6693957431457427
3.473214285714286,6.194496031746031,6.224170634920637,14.026952380952375,6.4635476190476195,8.955682539682538,6.948992063492064,2.998896825396825,4.204988095238097,3.9689920634920646
3.7991655844155843,4.545235569985571,3.3079588744588744,8.554135281385278,2.045338023088023,4.1724870129870135,3.2221980519480518,1.8687561327561328,8.310145382395383,0.14998124098124097
2.7222955100455106,3.7387556610056603,4.905257409257409,9.186473054723056,3.22468611943612,3.8262700632700626,3.085309218559219,3.9948035853035875,5.766257936507937,1.1317426739926737
2.5334900099900097,2.9747634587634586,4.023625624375624,9.074615190365192,2.7845159562659565,3.758018037518036,4.356442640692641,4.236665334665336,5.628278665778668,1.2160761183261182
3.893202380952381,4.998107142857142,6.293321428571429,11.024309523809523,4.0752500000000005,4.330047619047619,5.938404761904761,7.925845238095238,5.483690476190476,2.83527380952381
2.9825,4.2913412698412685,3.2496031746031746,12.467301587301584,3.3862579365079357,4.367234126984126,3.1001309523809515,2.031821428571429,7.135595238095236,0.6611587301587302
2.3004827713995675,3.3463663135540065,4.325902600280697,7.886851908239674,3.6421601389236837,3.3774328433434464,2.8172823447622206,2.9704430563416646,7.942650537628867,0.6351881546386189
2.27625,4.066142857142857,4.582690476190476,9.18217857142857,3.600380952380952,4.160785714285714,2.6911666666666667,2.858690476190476,6.442404761904762,0.974642857142857
2.840993904788023,5.35586177956031,4.511216186591187,10.296136921901626,3.9420845527021986,3.6705837487675708,4.396677954398542,4.325246388415506,7.63676877126142,0.9217086973484033
3.0277857142857147,3.1514642857142854,1.6761428571428574,11.385130952380953,3.5241904761904768,3.663190476190477,2.5645714285714285,2.4196428571428577,8.754619047619048,0.10741666666666667
2.9675,5.5725,3.2925,13.1375,3.5425,6.875,4.5125,2.1125,8.73,1.605
2.455,4.5866428571428575,2.722642857142857,10.573547619047618,2.3974285714285712,4.422119047619048,2.0377142857142854,1.3069047619047618,7.54847619047619,0.14066666666666666
3.6395,3.040666666666666,3.253,6.8613333333333335,1.610333333333333,2.0243333333333333,1.6993333333333331,0.38783333333333336,8.0845,0.0
2.5822931678520256,5.332886673059072,4.966228171245085,11.117551135679133,4.864988392031534,4.09345355198189,2.8815043895060386,3.602535179480411,6.564357133638262,1.1549111964466494
3.6094264069264064,4.130530303030303,3.049686147186147,8.930761904761905,3.410601731601732,3.5729610389610382,3.4622943722943718,4.1312056277056275,4.288047619047618,1.866666666666667
2.3282900432900435,2.370554112554112,2.4040974025974022,6.496508658008658,2.3754783549783554,3.3388181818181812,2.039080086580087,2.384344155844156,7.034593073593075,1.0131883116883116
2.4082828282828292,3.553997835497835,4.348441558441559,9.10262049062049,4.652347041847044,4.633375180375181,3.829534632034631,5.2433261183261175,7.787226551226553,2.810411976911977
4.832999999999999,7.737,7.794999999999999,20.64,7.224,8.81,6.473000000000001,3.5480000000000005,6.929000000000001,4.336
3.1511507936507934,3.4324087301587296,2.7862499999999994,5.627075396825397,2.139361111111112,4.956662698412697,2.218519841269841,1.6224603174603178,7.8612539682539655,0.8338690476190476
3.79,5.798333333333334,8.286666666666667,18.388333333333332,6.258333333333334,6.741666666666667,5.428333333333334,6.563333333333333,4.983333333333333,3.626666666666667
1.7627312964812956,4.511985236985237,3.583553169053169,9.161646020646021,4.268749583749584,2.8882526362526364,3.15145720945721,4.129560772560772,5.115046148296148,1.3230409590409586
2.758414491296458,4.977890690449899,4.6936307487662,8.766069960998756,3.594180860419249,3.8758888234658353,2.396529787936523,2.9050064944944993,7.5000268741836065,0.10217503226907249
2.1339761904761905,4.0403095238095235,2.3097619047619045,9.041619047619047,3.4469761904761897,3.4549285714285713,2.287761904761905,1.6220714285714282,7.651880952380952,0.5993809523809525
3.036718253968254,5.518517316017316,6.041978715728715,10.866271645021646,6.001198773448774,4.326507575757577,5.157332611832612,2.685858225108225,8.4534715007215,0.884030663780664
2.6614751082251074,3.26791414141414,3.436570346320346,8.093219696969696,2.7964188311688307,3.183358585858585,2.483955266955268,3.432636363636364,7.12561544011544,0.906130230880231
2.727807948777864,5.352299923756714,5.187780935541554,10.67921606626013,4.901568455711963,4.382966819457295,3.9004396180631717,4.31324293915691,7.61765641750825,1.772681261296771
3.035130591630591,4.677004689754689,3.5226179653679663,13.296832972582976,4.988365800865801,10.488610389610393,4.568946608946607,2.239082611832612,8.019231240981243,1.0149613997113998
2.61138344988345,3.6565582750582752,5.399496503496504,10.64504895104895,3.4457331002331006,5.046079254079254,2.6240337995337994,1.4623344988344988,8.153527972027971,2.2335745920745924
2.164133422133421,4.1539658952158955,3.7252928182928198,9.861271450771449,2.919710317460316,2.741449383949383,2.15300160950161,1.992038073038073,9.084883033633036,0.552837162837163
4.219968253968254,5.270023809523809,5.0864126984126985,23.37442063492063,5.718563492063493,9.494626984126985,4.505825396825397,2.75334126984127,5.092182539682539,2.3831666666666664
4.190122423328307,4.966636712144063,4.411724611989317,9.769972453200394,3.842157163914515,5.1794251075721665,4.290313838938838,1.8790801241242414,7.679653312373902,1.4784039269553975
1.6320476190476192,4.993571428571428,3.9988095238095234,7.240285714285715,3.996095238095238,3.4042857142857144,3.716904761904762,2.3586190476190474,8.521666666666668,1.9337142857142857
2.2857195467930764,3.453105644355643,4.075984182484184,8.88664494982142,4.014279485220662,5.3419207622442935,3.738077804548394,2.3697735907882973,8.356407017818784,1.0225276945276947
3.280952380952381,6.898809523809524,6.766158730158731,15.661198412698413,6.333261904761904,5.6964444444444435,5.793857142857144,6.241468253968252,7.147761904761904,3.0661904761904766
1.7448474025974021,4.2000468975468985,3.53678354978355,8.352457972582972,3.1812619047619055,2.8499953102453106,1.9335286796536792,2.5598131313131316,7.665416305916306,0.3020784632034632
3.153923475002809,3.8257154802541784,3.2921105816268357,8.273849361723592,3.691442268644667,4.7510342824530145,2.975455767701512,2.061649443650604,7.296607359745519,0.9224346939610102
3.540005937157472,4.076251217878456,4.342595958673324,11.74389832744692,4.84962869930581,7.059809655746356,5.529195845004669,2.523237577639752,7.118470040189989,0.29902544351073757
3.4010984586448973,4.896111361720496,5.55495538104826,10.608703702987759,5.743867127025022,5.3140143230092916,3.9145534026087434,4.585555509334148,7.249255801645898,2.4925821143510776
2.5639682539682536,5.671980158730159,4.528376984126983,9.319956349206349,2.369904761904762,4.789023809523809,1.0248412698412697,1.7890238095238096,8.056793650793653,0.3723174603174603
3.1891666666666665,1.7566666666666668,2.9133333333333336,9.498333333333333,2.11,5.209166666666667,2.0683333333333334,0.2708333333333333,6.9766666666666675,0.1716666666666667
1.6020726558443277,3.2625627162225466,3.655740563572995,8.726970982105273,3.353718528504518,3.6602035894532023,3.5479458004585718,3.871170711770169,7.374520361604341,0.8748630641804018
2.3573891941391936,3.1647573260073263,4.464682234432234,7.230209706959707,1.7574926739926744,3.9072591575091566,1.3652124542124537,2.367026556776557,5.76407967032967,0.014807692307692308
4.625333333333334,8.189666666666666,9.823333333333334,20.662,9.417,8.410666666666666,8.265333333333334,7.793333333333333,8.683333333333334,4.822666666666667
2.3004827713995675,3.3463663135540065,4.325902600280697,7.886851908239674,3.6421601389236837,3.3774328433434464,2.8172823447622206,2.9704430563416646,7.942650537628867,0.6351881546386189
3.705525738371124,3.119482755584031,2.64675466649644,10.553233086509369,3.0901356960481663,4.361722109436608,2.8657887993256654,1.7501059389844387,6.83317862809406,0.3674629157317606
2.806116106116106,3.37522501110001,3.78077394827395,12.60931977744478,2.742570207570207,4.779266261516262,3.879408702408702,2.039435814185815,7.1992699383949414,0.7531805694305693
2.9612994423876766,4.785462501550736,5.1639555722055706,9.752085429276606,3.5760229084640853,3.7365856267915087,3.9030814120520017,4.131252616664381,7.7030521863757135,1.2424419991772933
3.1803787878787877,2.9620941558441563,3.684772727272727,9.892176406926405,2.641746392496393,4.373757575757577,2.1710375180375188,0.8134065656565654,8.037395743145748,0.3564848484848484
4.842547619047619,4.3725476190476185,4.9234285714285715,10.413333333333334,3.5715714285714277,5.445,4.876571428571429,2.0409761904761905,9.210095238095237,1.205
3.3634761904761903,5.892178571428571,8.221011904761905,18.835345238095236,7.551642857142857,8.674476190476192,7.891380952380952,8.090047619047619,5.668630952380953,4.581250000000001
5.33,9.58,8.19,19.9,8.64,10.03,7.23,4.43,6.03,4.22
3.8118809523809527,7.793476190476188,7.697190476190475,18.77278571428571,6.4411904761904735,5.359523809523808,5.501952380952382,5.633333333333334,8.049809523809524,3.644166666666667
3.3693333333333326,5.996666666666666,8.888,21.628666666666668,8.01,7.997999999999999,7.047999999999999,6.96,7.348,2.810666666666667
2.7371666666666674,3.881396825396826,4.577710317460318,9.695702380952381,3.618873015873017,5.1678968253968245,3.1126031746031746,2.9087698412698417,11.246666666666668,1.532333333333333
3.77314690864691,3.9522647075147073,2.001199356199356,8.26224891774892,2.5654291541791543,3.3043845876345874,3.037038766788767,1.9319736374736374,6.357122460872463,0.0
3.601428571428571,5.288809523809524,5.165119047619048,9.084880952380953,4.913571428571429,4.37904761904762,4.67654761904762,3.411904761904762,6.254404761904762,0.608452380952381
3.153222222222222,5.5535555555555565,5.915833333333333,15.059666666666667,4.536444444444444,3.3255555555555554,4.330444444444445,4.733388888888889,5.928611111111111,1.0522777777777776
1.7627312964812956,4.511985236985237,3.583553169053169,9.161646020646021,4.268749583749584,2.8882526362526364,3.15145720945721,4.129560772560772,5.115046148296148,1.3230409590409586
1.707714285714285,3.573603174603175,2.4368214285714287,9.832051587301585,2.9951190476190477,3.1667777777777775,1.8092341269841266,0.7816349206349207,6.629595238095236,0.36339682539682533
3.45175,4.9376944444444435,4.556527777777777,10.15,3.9283055555555557,4.542777777777777,5.501111111111111,3.313083333333333,6.1825,2.157694444444444
4.545,5.578333333333332,4.241666666666667,15.908333333333333,6.133333333333334,7.725,5.413333333333332,2.365,7.803333333333334,3.063333333333333
3.0494908147408144,2.4634274336774333,2.79141083916084,10.320037712287707,2.453472083472083,3.478366827616828,2.592987984237985,1.5509792152292152,8.135187673437676,0.48307242757242763
2.8046031746031743,4.9974285714285696,4.334587301587302,11.022238095238095,3.213698412698412,2.703095238095238,3.089126984126985,2.803063492063492,6.992698412698411,0.8244444444444444
