F
2.888558664199355
4.764148351648352
2.9838767770040864
1.9313333333333333
4.106334559517325
1.0752406963951082
2.0123082863943487
1.965861620057748
1.4773286664316083
1.6335614263187797
3.513854978354978
6.466841269841271
0.6734285714285714
0.5168333333333333
1.6726601971140374
2.9838767770040864
1.8385905451085816
3.0271666666666657
2.601829941730096
5.921166666666665
0.7945028011204478
3.3345833333333332
2.2786547619047623
1.7840713503472785
3.673586037715418
2.8496389476536517
3.382217407592409
3.6338513307298133
2.435
2.705922387663287
2.705922387663287
4.999595238095238
1.5039999999999998
6.026670634920635
1.3796231020011975
2.19812012987013
3.4372829836556344
5.16917277167277
4.103499278499279
3.880263736263736
3.9160834443334442
1.2803845048204168
2.6135257105874787
1.395008656815259
3.7731571553524814
3.6413197783461215
4.809666666666667
2.020380232308509
3.605018620463828
2.985
3.7263688766588605
1.85779365079365
2.241388888888889
1.6752746975246975
1.623047619047619
3.673586037715418
3.238335202551148
4.2349121038273605
4.181795654162996
3.6525
1.9555818903318911
5.523333333333333
3.437303987884432
3.2919470540334332
1.687357142857143
5.49222619047619
2.5715521213527195
4.522978319590001
2.0793814030337088
0.5924047619047619
2.888558664199355
3.05276984126984
2.148174651879894
3.9732538295038298
1.9704872373831017
6.0714870129870135
3.9895147907647925
1.935413963167697
3.497373015873016
3.957180537742586
1.864401150231989
1.872785714285714
4.17131906551545
3.0434693460291244
5.975333333333333
3.605018620463828
1.6693276053494404
1.7441859598370397
4.058392935057798
1.6150443046903045
1.0175384615384617
6.604095238095239
4.548738095238096
4.491793650793651
5.434333333333334
1.445313492063492
1.6416591860832221
3.825
4.827275857312623
3.437303987884432
1.165828643578644
3.609540404040406
2.7216666666666662
1.4364281545816338
3.4372829836556344
4.092519120066843
2.24609502646735
4.6424682539682545
3.9048333333333334
1.535481552760966
1.7927691973886521
4.330690476190476
2.922666666666666
4.22375052948962
2.1395378028404344
3.309958747264088
5.8907619047619075
4.5440476190476184
3.3672380952380956
7.379523809523807
1.4364281545816338
7.036666666666667
1.6303095238095238
3.309958747264088
1.367706349206349
4.128250648874029
2.9206314269161386
1.395008656815259
4.329622123617187
4.33780730801706
4.995666666666667
5.1971269841269825
3.857083333333333
3.256142857142857
1.4364281545816338
2.2054208135200226
6.709642857142858
2.2513244590858803
3.4237082289055976
3.877309523809525
4.640753968253968
1.2459590687090687
2.1531659451659455
2.2013809523809527
2.888558664199355
1.7716502525252538
2.088516787364831
2.391127257799671
3.6346855603029637
1.7927691973886521
1.18
1.8660537795537795
1.06
6.012190476190476
5.584333333333334
5.30652380952381
2.6203761945421356
3.1111410277414215
1.3206766391316467
4.025382116335677
2.0247918470418473
3.9090960853604737
3.547000505310861
4.9387460317460325
2.957742063492064
4.452802982731555
3.975833333333333
6.010361111111112
6.69
3.1675000000000004
4.980192640692641
2.1305952380952378
1.7927691973886521
2.197454086472688
2.287118833488617
1.7298761780746457
3.4078333333333344
3.2919470540334332
1.2418106373649551
1.956120435120435
1.8030000000000002
6.480666666666666
1.6609599567099567
3.328107142857143
4.135456210456211
3.4004444444444446
1.864401150231989
2.050912698412698
1.7726190476190475
3.0946215728715725
3.748
3.0964015429015435
2.1149841269841265
4.5227821161136665
5.739166666666668
1.0932857142857144
5.270222943722944
1.6999761904761903
2.8803951048951046
3.839812860305417
1.9875191806105388
3.8693377009079217
3.963557959650532
4.046284132534134
2.6658053751803754
2.4889047619047617
3.0403333333333338
1.9647758334829353
1.2459590687090687
4.363285187035188
1.9753791486291485
3.2125
5.205191335365551
6.512514430014431
1.6726601971140374
2.2849600950734543
2.3376428571428574
3.7402468261859294
4.609519571931337
5.724166666666666
4.101037267385306
2.5452777777777778
3.988951829464077
4.106334559517325
7.587488095238094
4.337288281979458
3.673586037715418
1.979472852282021
2.088516787364831
2.5291349206349203
3.0075982704112545
1.433930183378713
2.8079884004884015
3.957180537742586
6.91
3.2722142857142855
3.9895147907647925
1.9362033848635172
3.069540608814989
1.9612615440115437
1.9367855694846476
2.1747619047619047
2.817281746031747
8.479285714285714
1.6150443046903045
3.1323743244629463
4.947027777777778
1.6916502313698465
1.9876190476190474
1.6916502313698465
4.99
3.08135239950857
2.148174651879894
2.664232600732601
3.1204181892339546
3.706583333333334
2.351357142857143
3.6338513307298133
1.0030290661037262
2.0027927219838983
4.329622123617187
2.989309523809524
7.66
3.091238095238096
4.0764718614718625
5.1575
1.8939201882074324
3.376230262341717
4.594022319903643
3.6876666666666664
3.706277417027418
2.2357220849415764
1.8385905451085816
1.2025641025641027
1.4288508436008436
4.745208333333334
3.3931823510386065
2.020380232308509
3.8068269230769234
3.9691338383838373
1.8789180416246984
4.594022319903643
3.071250072940475
4.827275857312623
1.7741755871152325
4.329622123617187
2.1104246031746037
4.104359307359307
0.6551666666666667
1.24887987012987
2.9946002886002883
4.301599206349206
3.3748333333333336
1.9897263845605513
2.888558664199355
5.088228676577979
1.9647758334829353
3.231601779756192
3.1111410277414215
0.9691666666666667
3.968920009010771
2.3121666666666667
3.071250072940475
3.8487764496675716
1.7441859598370397
5.65805735930736
0.9838095238095238
2.3115000000000006
2.9075
1.670840936840937
1.5677464903940483
2.004594721619456
3.6927233688966474
3.7731571553524814
1.0145612648221343
2.93049734334293
3.649320738976055
2.24609502646735
1.7730753968253972
