L
0.516268006341965
2.4596666666666662
0.24421770106107527
1.3474761904761905
1.3837186020066106
0.2936881762458388
2.313325958729594
1.3242643741630653
1.7264374367462603
0.9244162561294914
1.2201471861471862
3.9263809523809514
1.7133333333333334
2.51
0.4361244490448258
0.24421770106107527
0.6167449074735782
0.10916666666666666
2.4713924902926463
3.258809523809524
1.453825396825397
3.8898809523809526
2.6401612554112552
1.5242438276377899
1.213700086159022
2.3023863911809466
3.181563924637453
1.2313089206545091
0.06
1.636470496083836
1.636470496083836
3.32
0.4115
3.9763928571428577
1.045735803541144
1.0801821789321793
1.1296149970272966
2.3947899600399594
0.3736721611721611
2.6005320790320785
1.268616891278656
0.6029608398414291
2.6675503580097217
0.25235162269235123
0.7050646156357483
0.35265306880202496
1.246699023199023
2.4058344804485374
0.7260678761883359
0.6736363636363636
0.6305044441760194
0.48370562770562775
1.4297948717948716
1.3966604506604505
0.8189523809523809
1.213700086159022
0.4480900741415447
0.687567218258701
1.9929878853835308
4.773119047619048
0.0
3.3059285714285704
1.1375357657314047
0.472595088444088
0.5506839826839827
1.3815714285714285
0.5348560257767688
1.253364067033206
0.6932299594824194
1.9836060606060604
0.516268006341965
1.8670865800865803
1.1080590103566488
1.3749444444444443
1.2903757104350069
3.1238086358086354
0.02
0.44752989114299574
0.5454761904761903
1.9476823688884561
1.2270848137653758
2.8965032467532468
0.8349687165679629
0.6527690941782247
3.887449494949495
0.7260678761883359
0.4362352725867841
0.47351040980526776
1.0947423667061662
0.843503668584857
2.4119264069264066
2.1440357142857147
4.3285
0.1275
3.8375000000000004
2.277510101010101
0.6000685476556004
2.0245457356476932
3.283288118744001
1.1375357657314047
0.12166414141414139
1.397008241758242
2.5985714285714288
0.3636079898064417
1.1296149970272966
2.00453354693274
1.2455803733590103
4.207166666666667
0.33155158730158724
1.2558278388278388
0.8303400687854544
2.866881507381507
4.168
1.3154531246104937
0.6337896825396825
1.3917856619214979
0.6140476190476188
0.7219761904761905
1.4837348484848487
4.95
0.3636079898064417
3.54
1.0122380952380956
1.3917856619214979
0.39988961038961035
1.4107210802135794
0.5733303278678666
0.25235162269235123
1.7319583240817165
1.9317543128787573
2.4395
1.9679545454545453
4.702083333333333
1.8908333333333331
0.3636079898064417
0.8686803536138408
2.916666666666667
1.2465951696440536
0.39840476190476204
3.781785714285714
4.6987619047619065
0.8689150075071127
0.03697596973572038
1.7217380952380956
0.516268006341965
0.2889650781365177
0.8136773529030767
1.6547243107769427
1.3370186635235506
0.8303400687854544
0.4333333333333333
0.8948034743034744
2.4000000000000004
2.916666666666667
3.891666666666667
4.304333333333332
1.8677630791059427
1.173815452734624
1.0158421721896953
1.089185944447709
3.166446608946609
1.7151123583505117
2.0018866564124167
4.235711658456486
1.285904761904762
3.5000714285714283
3.805888888888889
2.8510555555555555
3.955333333333333
3.273333333333334
3.9556349206349206
2.161666666666667
0.8303400687854544
1.1160928523227824
0.979424802751428
0.6913048427934246
3.245257610429236
0.472595088444088
0.7353132415323619
0.509485994397759
0.7558333333333332
4.974785714285715
1.0133333333333332
2.9113028668546574
1.3798661338661342
0.816345238095238
1.2270848137653758
0.6898722943722945
1.8
0.47041233766233764
0.9733333333333333
1.0040720551378446
1.7158531746031747
2.0534621562093807
1.49
0.255
1.5898931654173742
0.6298571428571428
3.1364057331557325
0.7082216044174109
0.9389767212738249
0.48779194412025206
0.9687746778074167
1.487588730713731
2.2148295593295595
2.3445
3.4415000000000004
1.7092795095286706
0.8689150075071127
2.8520343406593405
1.9951727439227447
